t_ps,E_per_molecule_eV,E_total_eV,E_total_J,P_inst_per_mol_W,P_inst_total_W,E_passive_per_molecule_eV,Ergotropy_per_molecule_eV,Ergotropy_total_J
2.000000000000000000e+00,1.126861052691120607e-01,5.634305263455602646e+09,9.027152241931780487e-10,-3.804692103625528766e-11,-1.902346051807398908e+00,9.201902139147254134e-02,2.066708387763951937e-02,1.655615944083607645e-10
2.004999999999999893e+00,1.126849190826414993e-01,5.634245954132075310e+09,9.027057217919446654e-10,-3.797331816653714035e-11,-1.898665908316615969e+00,9.202212208285262540e-02,2.066279699978887385e-02,1.655272527307351654e-10
2.010000000000000231e+00,1.126837351610128213e-01,5.634186758050641060e+09,9.026962375340947669e-10,-3.790174855409261432e-11,-1.895087427707039751e+00,9.202522737335264158e-02,2.065850778766017970e-02,1.654928923534808529e-10
2.015000000000000124e+00,1.126825534415661217e-01,5.634127672078306198e+09,9.026867709176675504e-10,-3.783216196118584966e-11,-1.891608098070719279e+00,9.202833709409193041e-02,2.065421634747419133e-02,1.654585141275198675e-10
2.020000000000000018e+00,1.126813738631909645e-01,5.634068693159547806e+09,9.026773214531142650e-10,-3.776450936324392521e-11,-1.888225468152086250e+00,9.203145114221999989e-02,2.064992272097096460e-02,1.654241183872268919e-10
2.024999999999999911e+00,1.126801963662872885e-01,5.634009818314364433e+09,9.026678886629859508e-10,-3.769874297299729746e-11,-1.884937148657627404e+00,9.203456929928106878e-02,2.064562706700621975e-02,1.653897064051765952e-10
2.030000000000000249e+00,1.126790208927273412e-01,5.633951044636366844e+09,9.026584720816276927e-10,-3.763481622036276815e-11,-1.881740811018971726e+00,9.203769159284228008e-02,2.064132929988506115e-02,1.653552774948771048e-10
2.035000000000000142e+00,1.126778473858177365e-01,5.633892369290886879e+09,9.026490712548757686e-10,-3.757268367705755190e-11,-1.878634183842223138e+00,9.204081782088091579e-02,2.063702956493682072e-02,1.653208328205447819e-10
2.040000000000000036e+00,1.126766757902661203e-01,5.633833789513305664e+09,9.026396857397892293e-10,-3.751230098036631097e-11,-1.875615049022599123e+00,9.204394791804897114e-02,2.063272787221714921e-02,1.652863724627342743e-10
2.044999999999999929e+00,1.126755060521480167e-01,5.633775302607400894e+09,9.026303151043856144e-10,-3.745362486935181377e-11,-1.872681243476108648e+00,9.204708172275460898e-02,2.062842432939340775e-02,1.652518972839561902e-10
2.049999999999999822e+00,1.126743381188711618e-01,5.633716905943557739e+09,9.026209589273543342e-10,-3.739661320243086850e-11,-1.869830660129082389e+00,9.205021911755725816e-02,2.062411900131390363e-02,1.652174078037027533e-10
2.055000000000000160e+00,1.126731719391414477e-01,5.633658596957072258e+09,9.026116167977844238e-10,-3.734122487817674260e-11,-1.867061243887292221e+00,9.205335997281882676e-02,2.061981196632262092e-02,1.651829046495784609e-10
2.060000000000000053e+00,1.126720074629318918e-01,5.633600373146595001e+09,9.026022883149154584e-10,-3.728741977602685641e-11,-1.864370988783775829e+00,9.205650427956574289e-02,2.061550318336614895e-02,1.651483874927093038e-10
2.064999999999999947e+00,1.126708446414525222e-01,5.633542232072626114e+09,9.025929730878966370e-10,-3.723515875437695909e-11,-1.861757937716902234e+00,9.205962547723302303e-02,2.061121916421949918e-02,1.651140687158274276e-10
2.069999999999999840e+00,1.126696834271193326e-01,5.633484171355966568e+09,9.025836707355381111e-10,-3.718440365735739214e-11,-1.859220182872377336e+00,9.206271479332842067e-02,2.060696863379091193e-02,1.650800182131534943e-10
2.075000000000000178e+00,1.126685237735239598e-01,5.633426188676198006e+09,9.025743808860678971e-10,-3.713511728328111215e-11,-1.856755864166188985e+00,9.206580871044364733e-02,2.060271506308031242e-02,1.650459433551355514e-10
2.080000000000000071e+00,1.126673656354042902e-01,5.633368281770214081e+09,9.025651031768964399e-10,-3.708726335584457059e-11,-1.854363167789415456e+00,9.206890711881085543e-02,2.059845851659343474e-02,1.650118446585214960e-10
2.084999999999999964e+00,1.126662089686161494e-01,5.633310448430807114e+09,9.025558372543900691e-10,-3.704080647415276990e-11,-1.852040323705296032e+00,9.207200987890368227e-02,2.059419908971246715e-02,1.649777228874069078e-10
2.089999999999999858e+00,1.126650537301069760e-01,5.633252686505349159e+09,9.025465827736596539e-10,-3.699571209090816515e-11,-1.849785604543285444e+00,9.207511686420696839e-02,2.058993686590000760e-02,1.649435787104009196e-10
2.095000000000000195e+00,1.126638998778888290e-01,5.633194993894441605e+09,9.025373393983446059e-10,-3.695194653231593824e-11,-1.847597326617687941e+00,9.207822794514877729e-02,2.058567193274005169e-02,1.649094128291286477e-10
2.100000000000000089e+00,1.126627473710109517e-01,5.633137368550547600e+09,9.025281068003933660e-10,-3.690947698177861368e-11,-1.845473849098198116e+00,9.208134305286175270e-02,2.058140431814919902e-02,1.648752254672267457e-10
2.104999999999999982e+00,1.126615961695336537e-01,5.633079808476682663e+09,9.025188846598535073e-10,-3.686827142378012589e-11,-1.843413571201381274e+00,9.208446203147530040e-02,2.057713413805835334e-02,1.648410175534041040e-10
2.109999999999999876e+00,1.126604462345044549e-01,5.633022311725222588e+09,9.025096726646814834e-10,-3.682829859729900700e-11,-1.841414929847815074e+00,9.208758475084655171e-02,2.057286148365790324e-02,1.648067898181763107e-10
2.115000000000000213e+00,1.126592975279347431e-01,5.632964876396737099e+09,9.025004705105549620e-10,-3.678952802121937538e-11,-1.839476401059073396e+00,9.209071111677639976e-02,2.056858641115834330e-02,1.647725427118390622e-10
2.120000000000000107e+00,1.126581500127745855e-01,5.632907500638729095e+09,9.024912779006710963e-10,-3.675192999708379261e-11,-1.837596499841311015e+00,9.209384102707227071e-02,2.056430898570231480e-02,1.647382767562424349e-10
2.125000000000000000e+00,1.126570036528889568e-01,5.632850182644448280e+09,9.024820945455566865e-10,-3.671547555445963849e-11,-1.835773777725989930e+00,9.209697435534303089e-02,2.056002929754592590e-02,1.647039926744175832e-10
2.129999999999999893e+00,1.126558584130360890e-01,5.632792920651804924e+09,9.024729201628937490e-10,-3.668013642679867194e-11,-1.834006821343791671e+00,9.210011103968165913e-02,2.055574737335442992e-02,1.646696906799766886e-10
2.135000000000000231e+00,1.126547142588453648e-01,5.632735712942268372e+09,9.024637544773433260e-10,-3.664588503788450391e-11,-1.832294251886196434e+00,9.210325094914291466e-02,2.055146330970245017e-02,1.646353715465678450e-10
2.140000000000000124e+00,1.126535711567960285e-01,5.632678557839801788e+09,9.024545972203747769e-10,-3.661269449399754262e-11,-1.830634724698029459e+00,9.210639398320066840e-02,2.054717717359536011e-02,1.646010358109632087e-10
2.145000000000000018e+00,1.126524290741961337e-01,5.632621453709806442e+09,9.024454481300964125e-10,-3.658053857396235638e-11,-1.829026928709936328e+00,9.210954004974013232e-02,2.054288902445600140e-02,1.645666839491922714e-10
2.149999999999999911e+00,1.126512879791614352e-01,5.632564398958071709e+09,9.024363069510875774e-10,-3.654939172110086064e-11,-1.827469586060033180e+00,9.211268906099900899e-02,2.053859891816242622e-02,1.645323164088875700e-10
2.155000000000000249e+00,1.126501478405951967e-01,5.632507392029759407e+09,9.024271734342357992e-10,-3.651922898796341815e-11,-1.825961449387250468e+00,9.211584093367315706e-02,2.053430690692203964e-02,1.644979336082765076e-10
2.160000000000000142e+00,1.126490086281702330e-01,5.632450431408512115e+09,9.024180473365936858e-10,-3.649002603061136658e-11,-1.824501301540294662e+00,9.211899558550465383e-02,2.053001304266557914e-02,1.644635359633701604e-10
2.165000000000000036e+00,1.126478703123092173e-01,5.632393515615460396e+09,9.024089284212204174e-10,-3.646175912111075451e-11,-1.823087956043309532e+00,9.212215285969931056e-02,2.052571745260990677e-02,1.644291244932879493e-10
2.169999999999999929e+00,1.126467328641660159e-01,5.632336643208300591e+09,9.023998164570333703e-10,-3.643440512868585830e-11,-1.821720256426488049e+00,9.212531275799543118e-02,2.052142010617058476e-02,1.643946989530215361e-10
2.175000000000000266e+00,1.126455962556068974e-01,5.632279812780344963e+09,9.023907112186562267e-10,-3.640794149282588609e-11,-1.820397074654465541e+00,9.212847516348426913e-02,2.051712109212262825e-02,1.643602600537371777e-10
2.180000000000000160e+00,1.126444604591939069e-01,5.632223022959695816e+09,9.023816124862869351e-10,-3.638234619003893455e-11,-1.819117309496505186e+00,9.213164000690772515e-02,2.051282045228618178e-02,1.643258081304511387e-10
2.185000000000000053e+00,1.126433254481679219e-01,5.632166272408395767e+09,9.023725200455610194e-10,-3.635759773956946130e-11,-1.817879886963055469e+00,9.213480723098067815e-02,2.050851821718724377e-02,1.642913434277037026e-10
2.189999999999999947e+00,1.126421911964317624e-01,5.632109559821588516e+09,9.023634336874173687e-10,-3.633367520636290025e-11,-1.816683760305750184e+00,9.213797672450521614e-02,2.050421447192654623e-02,1.642568666272267830e-10
2.194999999999999840e+00,1.126410576785328160e-01,5.632052883926640511e+09,9.023543532079577197e-10,-3.631055818327796967e-11,-1.815527909158845432e+00,9.214114831323616528e-02,2.049990936529665075e-02,1.642223789209803015e-10
2.200000000000000178e+00,1.126399248696477590e-01,5.631996243482387543e+09,9.023452784083255784e-10,-3.628822674725271720e-11,-1.814411337356432341e+00,9.214432211745175738e-02,2.049560275219600158e-02,1.641878791465726313e-10
2.205000000000000071e+00,1.126387927455674426e-01,5.631939637278371811e+09,9.023362090945842108e-10,-3.626666146608078340e-11,-1.813333073296234943e+00,9.214749796072949084e-02,2.049129478483795175e-02,1.641533685233671019e-10
2.209999999999999964e+00,1.126376612826813228e-01,5.631883064134066582e+09,9.023271450775924627e-10,-3.624584339332920409e-11,-1.812292169663123786e+00,9.215067583405837925e-02,2.048698544862294357e-02,1.641188469344084397e-10
2.214999999999999858e+00,1.126365304579629439e-01,5.631826522898147583e+09,9.023180861728877133e-10,-3.622575404695082841e-11,-1.811287702337722294e+00,9.215385560230390793e-02,2.048267485565903601e-02,1.640843152777811373e-10
2.220000000000000195e+00,1.126354002489552003e-01,5.631770012447759628e+09,9.023090322005689327e-10,-3.620637541203717592e-11,-1.810318770614685491e+00,9.215703723389585822e-02,2.047836301505934209e-02,1.640497736264893380e-10
2.225000000000000089e+00,1.126342706337560701e-01,5.631713531687803268e+09,9.022999829851816004e-10,-3.618768991540744818e-11,-1.809384495747508481e+00,9.216022055838446470e-02,2.047405007537160537e-02,1.640152231705316145e-10
2.229999999999999982e+00,1.126331415910052786e-01,5.631657079550264359e+09,9.022909383556112058e-10,-3.616968040676204566e-11,-1.808484020337346010e+00,9.216340569965410234e-02,2.046973589135117622e-02,1.639806627463700747e-10
2.234999999999999876e+00,1.126320130998713087e-01,5.631600654993565559e+09,9.022818981449785064e-10,-3.615233015465916123e-11,-1.807616507750935853e+00,9.216659247779876440e-02,2.046542062207254431e-02,1.639460936283318733e-10
2.240000000000000213e+00,1.126308851400380368e-01,5.631544257001901627e+09,9.022728621905337521e-10,-3.613562286451423033e-11,-1.806781143226544373e+00,9.216978090568445081e-02,2.046110423435358594e-02,1.639115155505988498e-10
2.245000000000000107e+00,1.126297576916911319e-01,5.631487884584556580e+09,9.022638303335464635e-10,-3.611954263984817361e-11,-1.805977131982217543e+00,9.217297083308639838e-02,2.045678685860473356e-02,1.638769295578738291e-10
2.250000000000000000e+00,1.126286307355065519e-01,5.631431536775327682e+09,9.022548024192141316e-10,-3.610407395518234260e-11,-1.805203697760589421e+00,9.217616226607085184e-02,2.045246846943570007e-02,1.638423354467580875e-10
2.254999999999999893e+00,1.126275042526389547e-01,5.631375212631947517e+09,9.022457782965687466e-10,-3.608920168081423345e-11,-1.804460084036691114e+00,9.217935510129046661e-02,2.044814915134848810e-02,1.638077338941873645e-10
2.260000000000000231e+00,1.126263782247087508e-01,5.631318911235437393e+09,9.022367578183737104e-10,-3.607491106270045440e-11,-1.803745553130283952e+00,9.218254921228978549e-02,2.044382901241896533e-02,1.637731257659448014e-10
2.265000000000000124e+00,1.126252526337913756e-01,5.631262631689568520e+09,9.022277408410373964e-10,-3.606118771546870400e-11,-1.803059385769302025e+00,9.218574462315679008e-02,2.043950801063458556e-02,1.637385107254727600e-10
2.270000000000000018e+00,1.126241274624051464e-01,5.631206373120257378e+09,9.022187272245161622e-10,-3.604801760293601331e-11,-1.802400880158529617e+00,9.218894137172269077e-02,2.043518609068245562e-02,1.637038883296661732e-10
2.274999999999999911e+00,1.126230026935014922e-01,5.631150134675074577e+09,9.022097168322356645e-10,-3.603538703048544934e-11,-1.801769351543043740e+00,9.219213932912545539e-02,2.043086336437603678e-02,1.636692594742495616e-10
2.280000000000000249e+00,1.126218783104535881e-01,5.631093915522679329e+09,9.022007095310005928e-10,-3.602328264803073042e-11,-1.801164132382837124e+00,9.219533849341092491e-02,2.042653981704266319e-02,1.636346240416819300e-10
2.285000000000000142e+00,1.126207542970460995e-01,5.631037714852305412e+09,9.021917051909117443e-10,-3.601169143074622664e-11,-1.800584571523359045e+00,9.219853877286515731e-02,2.042221552418094221e-02,1.635999826367738316e-10
2.290000000000000036e+00,1.126196306374650652e-01,5.630981531873252869e+09,9.021827036852851675e-10,-3.600060068372564100e-11,-1.800030034195515327e+00,9.220174014657375738e-02,2.041789049089130781e-02,1.635653353003842149e-10
2.294999999999999929e+00,1.126185073162875722e-01,5.630925365814378738e+09,9.021737048905699609e-10,-3.598999802504135054e-11,-1.799499901258968748e+00,9.220494254454873750e-02,2.041356477173883466e-02,1.635306824696274978e-10
2.300000000000000266e+00,1.126173843184724160e-01,5.630869215923621178e+09,9.021647086862725856e-10,-3.597987136499209912e-11,-1.798993568241712637e+00,9.220814597912259380e-02,2.040923833934982223e-02,1.634960239252162388e-10
2.305000000000000160e+00,1.126162616293513441e-01,5.630813081467567444e+09,9.021557149548874863e-10,-3.597020891774970039e-11,-1.798510445907595567e+00,9.221135036880985514e-02,2.040491126054148896e-02,1.634613602024152901e-10
2.310000000000000053e+00,1.126151392346186886e-01,5.630756961730934143e+09,9.021467235818134420e-10,-3.596099919987673019e-11,-1.798049959994386882e+00,9.221455566573796836e-02,2.040058356888072022e-02,1.634266915701250938e-10
2.314999999999999947e+00,1.126140171203230400e-01,5.630700856016152382e+09,9.021377344552877018e-10,-3.595223100385674692e-11,-1.797611550166038796e+00,9.221776182944849132e-02,2.039625529087454869e-02,1.633920182406903578e-10
2.319999999999999840e+00,1.126128952728581017e-01,5.630644763642905235e+09,9.021287474663115392e-10,-3.594389339872956627e-11,-1.797194669925374910e+00,9.222096883089031527e-02,2.039192644196778648e-02,1.633573403378377079e-10
2.325000000000000178e+00,1.126117736789548213e-01,5.630588683947741508e+09,9.021197625085882130e-10,-3.593597571696225052e-11,-1.796798785857390612e+00,9.222417663507966046e-02,2.038759704387516081e-02,1.633226580355212624e-10
2.330000000000000071e+00,1.126106523256727165e-01,5.630532616283636093e+09,9.021107794784528637e-10,-3.592846756228416330e-11,-1.796423378124018200e+00,9.222738521822489155e-02,2.038326710744782500e-02,1.632879714206683461e-10
2.334999999999999964e+00,1.126095312003915772e-01,5.630476560019578934e+09,9.021017982748067532e-10,-3.592135879698147541e-11,-1.796067939838394523e+00,9.223059448285850226e-02,2.037893671753307490e-02,1.632532811729807390e-10
2.339999999999999858e+00,1.126084102908037482e-01,5.630420514540187836e+09,9.020928187990546054e-10,-3.591463952897991233e-11,-1.795731976468232460e+00,9.223380445180909271e-02,2.037460583899465549e-02,1.632185870109860166e-10
2.345000000000000195e+00,1.126072895849063171e-01,5.630364479245315552e+09,9.020838409550421541e-10,-3.590830011248002896e-11,-1.795415005646646023e+00,9.223701507438870906e-02,2.037027451051760807e-02,1.631838892445854826e-10
2.350000000000000089e+00,1.126061690709937169e-01,5.630308453549685478e+09,9.020748646489980337e-10,-3.590233113588699014e-11,-1.795116556779248640e+00,9.224022631029721309e-02,2.036594276069650378e-02,1.631491881028469553e-10
2.354999999999999982e+00,1.126050487376505094e-01,5.630252436882525444e+09,9.020658897894741188e-10,-3.589672342265760353e-11,-1.794836171116912737e+00,9.224343817163223325e-02,2.036161056601827612e-02,1.631144833974099838e-10
2.359999999999999876e+00,1.126039285737438778e-01,5.630196428687193871e+09,9.020569162872868976e-10,-3.589146802600636378e-11,-1.794573401290108450e+00,9.224665058900892445e-02,2.035727798473495331e-02,1.630797755949247367e-10
2.365000000000000213e+00,1.126028085684167152e-01,5.630140428420835495e+09,9.020479440554611206e-10,-3.588655621852929883e-11,-1.794327810916001908e+00,9.224986338365510907e-02,2.035294518476160608e-02,1.630450660405392722e-10
2.370000000000000107e+00,1.126016887110810050e-01,5.630084435554050446e+09,9.020389730091777910e-10,-3.588197948691001409e-11,-1.794098974336520769e+00,9.225307677388720762e-02,2.034861193719379735e-02,1.630103529005268830e-10
2.375000000000000000e+00,1.126005689914109514e-01,5.630028449570547104e+09,9.020300030657177102e-10,-3.587772952154353874e-11,-1.793886476079933345e+00,9.225629060726341091e-02,2.034427838414754053e-02,1.629756373133623282e-10
2.379999999999999893e+00,1.125994493993371925e-01,5.629972469966859818e+09,9.020210341444169133e-10,-3.587379822754775411e-11,-1.793689911384717561e+00,9.225950488053114018e-02,2.033994451880605236e-02,1.629409192244371342e-10
2.385000000000000231e+00,1.125983299250392228e-01,5.629916496251960754e+09,9.020120661666039066e-10,-3.587017771459899830e-11,-1.793508885719347745e+00,9.226271960590382015e-02,2.033561031913540262e-02,1.629061984572401348e-10
2.390000000000000124e+00,1.125972105589401195e-01,5.629860527947006226e+09,9.020030990555596527e-10,-3.586686027215635244e-11,-1.793343013603589498e+00,9.226593469297218741e-02,2.033127586596793213e-02,1.628714756593096651e-10
2.395000000000000018e+00,1.125960912917006174e-01,5.629804564585030556e+09,9.019941327364679401e-10,-3.586383838724933263e-11,-1.793191919365199283e+00,9.226914993478618765e-02,2.032694135691442971e-02,1.628367524136827590e-10
2.399999999999999911e+00,1.125949721142127102e-01,5.629748605710635185e+09,9.019851671363658552e-10,-3.586110473600756044e-11,-1.793055236805230379e+00,9.227236564489808834e-02,2.032260646931462189e-02,1.628020261355656120e-10
2.405000000000000249e+00,1.125938530175943086e-01,5.629692650879714966e+09,9.019762021840998387e-10,-3.585865216820241161e-11,-1.792932608412229456e+00,9.227558161278501259e-02,2.031827140480929605e-02,1.627672984402790317e-10
2.410000000000000142e+00,1.125927339931836468e-01,5.629636699659182549e+09,9.019672378102817415e-10,-3.585647371635262027e-11,-1.792823685813345946e+00,9.227879786031405185e-02,2.031393613286959499e-02,1.627325690832599096e-10
2.415000000000000036e+00,1.125916150325335097e-01,5.629580751626675606e+09,9.019582739472416756e-10,-3.585456258471285060e-11,-1.792728129235911183e+00,9.228201439077889090e-02,2.030960064175461877e-02,1.626978379704532606e-10
2.419999999999999929e+00,1.125904961274063337e-01,5.629524806370316505e+09,9.019493105289894463e-10,-3.585291213826226852e-11,-1.792645606910809875e+00,9.228523107811788251e-02,2.030526504928845122e-02,1.626631060457340730e-10
2.425000000000000266e+00,1.125893772697689477e-01,5.629468863488447189e+09,9.019403474911725734e-10,-3.585151591117487116e-11,-1.792575795567245223e+00,9.228844793651902467e-02,2.030092933324992299e-02,1.626283731310911402e-10
2.430000000000000160e+00,1.125882584517873958e-01,5.629412922589369774e+09,9.019313847710337944e-10,-3.585036760025498153e-11,-1.792518380025285296e+00,9.229166499978605498e-02,2.029659345200134080e-02,1.625936388929697221e-10
2.435000000000000053e+00,1.125871396658219281e-01,5.629356983291096687e+09,9.019224223073722904e-10,-3.584946105667867727e-11,-1.792473052832065150e+00,9.229488214367638499e-02,2.029225752214554312e-02,1.625589042654616127e-10
2.439999999999999947e+00,1.125860209044224208e-01,5.629301045221120834e+09,9.019134600405056362e-10,-3.584879027646467001e-11,-1.792439513825229369e+00,9.229809948519357432e-02,2.028792141922884651e-02,1.625241682515828735e-10
2.444999999999999840e+00,1.125849021603237410e-01,5.629245108016186714e+09,9.019044979122340242e-10,-3.584834940619177775e-11,-1.792417470307555050e+00,9.230131688761354647e-02,2.028358527271019451e-02,1.624894318884139374e-10
2.450000000000000178e+00,1.125837834264411808e-01,5.629189171322058678e+09,9.018955358658024212e-10,-3.584813274448123252e-11,-1.792406637250678614e+00,9.230453442388050767e-02,2.027924900256067309e-02,1.624546945348525807e-10
2.455000000000000071e+00,1.125826646958654476e-01,5.629133234793272018e+09,9.018865738458615875e-10,-3.584813472865591146e-11,-1.792406736436532810e+00,9.230775198667241777e-02,2.027491270919302979e-02,1.624199569952935370e-10
2.459999999999999964e+00,1.125815459618590419e-01,5.629077298092951775e+09,9.018776117984379882e-10,-3.584834992372890852e-11,-1.792417496209964156e+00,9.231096957927170665e-02,2.027057638258733530e-02,1.623852191894683629e-10
2.464999999999999858e+00,1.125804272178519139e-01,5.629021360892595291e+09,9.018686496708996718e-10,-3.584877303680309454e-11,-1.792438651813426986e+00,9.231418717453537814e-02,2.026624004331653572e-02,1.623504812821844976e-10
2.470000000000000195e+00,1.125793084574368830e-01,5.628965422871844292e+09,9.018596874119197711e-10,-3.584939890754199662e-11,-1.792469945372431539e+00,9.231740483741907033e-02,2.026190362001781264e-02,1.623157427017627634e-10
2.475000000000000089e+00,1.125781896743659610e-01,5.628909483718297958e+09,9.018507249714460009e-10,-3.585022249673485329e-11,-1.792511124833254144e+00,9.232062245127066469e-02,2.025756722309529634e-02,1.622810043326377251e-10
2.479999999999999982e+00,1.125770708625465355e-01,5.628853543127326965e+09,9.018417623006713962e-10,-3.585123889370815285e-11,-1.792561944690532982e+00,9.232384005605624722e-02,2.025323080649028828e-02,1.622462658058385686e-10
2.484999999999999876e+00,1.125759520160370952e-01,5.628797600801855087e+09,9.018327993519991575e-10,-3.585244331145519389e-11,-1.792622165579814464e+00,9.232705760092015101e-02,2.024889441511694421e-02,1.622115274811673021e-10
2.490000000000000213e+00,1.125748331290438303e-01,5.628741656452191353e+09,9.018238360790155603e-10,-3.585383107498938229e-11,-1.792691553753684275e+00,9.233027507067477491e-02,2.024455805836905542e-02,1.621767894338765266e-10
2.495000000000000107e+00,1.125737141959170240e-01,5.628685709795850754e+09,9.018148724364616240e-10,-3.585539762600291238e-11,-1.792769881285494193e+00,9.233349244736280270e-02,2.024022174855422129e-02,1.621420517625609755e-10
2.500000000000000000e+00,1.125725952111473471e-01,5.628629760557367325e+09,9.018059083802028169e-10,-3.585713852138445936e-11,-1.792856926054810174e+00,9.233670976831150068e-02,2.023588544283584645e-02,1.621073141240616696e-10
2.504999999999999893e+00,1.125714761693623611e-01,5.628573808468117714e+09,9.017969438672009317e-10,-3.585904943152511332e-11,-1.792952471572789364e+00,9.233992698236297147e-02,2.023154918699938964e-02,1.620725768851605740e-10
2.510000000000000231e+00,1.125703570653230762e-01,5.628517853266153336e+09,9.017879788554870990e-10,-3.586112612274244566e-11,-1.793056306123617105e+00,9.234314398710238847e-02,2.022721307822068770e-02,1.620378408243219900e-10
2.515000000000000124e+00,1.125692378939212035e-01,5.628461894696060181e+09,9.017790133041395564e-10,-3.586336447273886033e-11,-1.793168223637621850e+00,9.234636089592086761e-02,2.022287699800033589e-02,1.620031049922610132e-10
2.520000000000000018e+00,1.125681186501750891e-01,5.628405932508754730e+09,9.017700471732507684e-10,-3.586576046213126436e-11,-1.793288023109198548e+00,9.234957764272620773e-02,2.021854100744888139e-02,1.619683698785270666e-10
2.524999999999999911e+00,1.125669993292273546e-01,5.628349966461367607e+09,9.017610804239086082e-10,-3.586831016894535373e-11,-1.793415508465841413e+00,9.235279425752823679e-02,2.021420507169911784e-02,1.619336352038031001e-10
2.530000000000000249e+00,1.125658799263410392e-01,5.628293996317051888e+09,9.017521130181661651e-10,-3.587100976882737159e-11,-1.793550488408072852e+00,9.235601072342435047e-02,2.020986920291668876e-02,1.618989010655466029e-10
2.535000000000000142e+00,1.125647604368975457e-01,5.628238021844877243e+09,9.017431449190243740e-10,-3.587385552763256997e-11,-1.793692776380339637e+00,9.235922679278704694e-02,2.020553364411049879e-02,1.618641694104735608e-10
2.540000000000000036e+00,1.125636408563929075e-01,5.628182042819644928e+09,9.017341760904022371e-10,-3.587684381031905573e-11,-1.793842190527357161e+00,9.236244277676489145e-02,2.020119807962801606e-02,1.618294377099283842e-10
2.544999999999999929e+00,1.125625211804354986e-01,5.628126059021775246e+09,9.017252064971192459e-10,-3.587997106570119750e-11,-1.793998553286655806e+00,9.236565855532159752e-02,2.019686262511390107e-02,1.617947068903269669e-10
2.550000000000000266e+00,1.125614014047429251e-01,5.628070070237146378e+09,9.017162361048694287e-10,-3.588323383682577930e-11,-1.794161691825138405e+00,9.236887406344135298e-02,2.019252734130157212e-02,1.617599774381976098e-10
2.555000000000000160e+00,1.125602815251393607e-01,5.628014076256968498e+09,9.017072648802008777e-10,-3.588662874318430864e-11,-1.794331437165965326e+00,9.237208942409687318e-02,2.018819210104248751e-02,1.617252483349682013e-10
2.560000000000000053e+00,1.125591615375533816e-01,5.627958076877669334e+09,9.016982927904976546e-10,-3.589015249235971954e-11,-1.794507624654215761e+00,9.237530452070848164e-02,2.018385701684489997e-02,1.616905204819292050e-10
2.564999999999999947e+00,1.125580414380147054e-01,5.627902071900734901e+09,9.016893198039544580e-10,-3.589380187833230665e-11,-1.794690093913231976e+00,9.237851902009444616e-02,2.017952241792025925e-02,1.616557965163551062e-10
2.569999999999999840e+00,1.125569212226519983e-01,5.627846061132599831e+09,9.016803458895586323e-10,-3.589757376475082452e-11,-1.794878688233438879e+00,9.238173349097321407e-02,2.017518773167878421e-02,1.616210718512960401e-10
2.575000000000000178e+00,1.125558008876906685e-01,5.627790044384533882e+09,9.016713710170722802e-10,-3.590146509869677300e-11,-1.795073254921589978e+00,9.238494766835518568e-02,2.017085321933548281e-02,1.615863485793149271e-10
2.580000000000000071e+00,1.125546804294500075e-01,5.627734021472500801e+09,9.016623951570094113e-10,-3.590547290242582603e-11,-1.795273645140696317e+00,9.238816147017767100e-02,2.016651895927233651e-02,1.615516273283206669e-10
2.584999999999999964e+00,1.125535598443412055e-01,5.627677992217060089e+09,9.016534182806207431e-10,-3.590959427019145805e-11,-1.795479713502572849e+00,9.239137509179720653e-02,2.016218475254399900e-02,1.615169065045853298e-10
2.589999999999999858e+00,1.125524391288650478e-01,5.627621956443252563e+09,9.016444403598744686e-10,-3.591382636464505399e-11,-1.795691318227909505e+00,9.239458752632569161e-02,2.015785160253935615e-02,1.614821941461400483e-10
2.595000000000000195e+00,1.125513182796096801e-01,5.627565913980484009e+09,9.016354613674384727e-10,-3.591816642488272228e-11,-1.795908321248134598e+00,9.239779875584790136e-02,2.015351952376177869e-02,1.614474903691696289e-10
2.600000000000000089e+00,1.125501972932482775e-01,5.627509864662413597e+09,9.016264812766620298e-10,-3.592261175839848184e-11,-1.796130587899824604e+00,9.240100986767363356e-02,2.014918742557464393e-02,1.614127864367115366e-10
2.604999999999999982e+00,1.125490761665370321e-01,5.627453808326851845e+09,9.016175000615595712e-10,-3.592715973155514140e-11,-1.796357986560906284e+00,9.240422052673974429e-02,2.014485563979728777e-02,1.613780850069316594e-10
2.609999999999999876e+00,1.125479548963134319e-01,5.627397744815671921e+09,9.016085176967963126e-10,-3.593180778271331025e-11,-1.796590389130869880e+00,9.240743087037241177e-02,2.014052402594102009e-02,1.613433849543915531e-10
2.615000000000000213e+00,1.125468334794936520e-01,5.627341673974682808e+09,9.015995341576681947e-10,-3.593655341016117866e-11,-1.796827670506900176e+00,9.241064095491616226e-02,2.013619252457748976e-02,1.613086858030176007e-10
2.620000000000000107e+00,1.125457119130712919e-01,5.627285595653564453e+09,9.015905494200912336e-10,-3.594139417402034207e-11,-1.797069708700291812e+00,9.241385068056125196e-02,2.013186123251003989e-02,1.612739883282901272e-10
2.625000000000000000e+00,1.125445901941148075e-01,5.627229509705739975e+09,9.015815634605812548e-10,-3.594632769772810872e-11,-1.797316384880105034e+00,9.241706000938956778e-02,2.012753018472523969e-02,1.612392928104824036e-10
