t,S10,S11,T1
2.905000000000000249e+00,2.070117249464018244e-03,5.908722211253547791e-04,8.547664586473562032e-02
2.910000000000000142e+00,2.069910005987880657e-03,5.908141830384177002e-04,8.546836720085956851e-02
2.915000000000000036e+00,2.069702820991695287e-03,5.907561566871792971e-04,8.546008930075080223e-02
2.919999999999999929e+00,2.069495693534990043e-03,5.906981419215979155e-04,8.545181216542188651e-02
2.925000000000000266e+00,2.069288622700462665e-03,5.906401385953184051e-04,8.544353579585840797e-02
2.930000000000000160e+00,2.069081607593416076e-03,5.905821465655866848e-04,8.543526019302000174e-02
2.935000000000000053e+00,2.068874647341192429e-03,5.905241656931614885e-04,8.542698535784037928e-02
2.939999999999999947e+00,2.068667741092623195e-03,5.904661958422247016e-04,8.541871129122832751e-02
2.944999999999999840e+00,2.068460888017504412e-03,5.904082368802982027e-04,8.541043799406820847e-02
2.950000000000000178e+00,2.068254087306094918e-03,5.903502886781596213e-04,8.540216546722047275e-02
2.955000000000000071e+00,2.068047338168579451e-03,5.902923511097628653e-04,8.539389371152242281e-02
2.959999999999999964e+00,2.067840639834599842e-03,5.902344240521620105e-04,8.538562272778910112e-02
2.964999999999999858e+00,2.067633991552763218e-03,5.901765073854319367e-04,8.537735251681294324e-02
2.970000000000000195e+00,2.067427392590190111e-03,5.901186009925964452e-04,8.536908307936512397e-02
2.975000000000000089e+00,2.067220842232032202e-03,5.900607047595496542e-04,8.536081441619584875e-02
2.979999999999999982e+00,2.067014339781047746e-03,5.900028185749914885e-04,8.535254652803458963e-02
2.984999999999999876e+00,2.066807884557161391e-03,5.899449423303574237e-04,8.534427941559112607e-02
2.990000000000000213e+00,2.066601475897033528e-03,5.898870759197485545e-04,8.533601307955576698e-02
2.995000000000000107e+00,2.066395113153655233e-03,5.898292192398655676e-04,8.532774752059962831e-02
3.000000000000000000e+00,2.066188795695942781e-03,5.897713721899468329e-04,8.531948273937554894e-02
3.004999999999999893e+00,2.065982522908344724e-03,5.897135346717045446e-04,8.531121873651795195e-02
3.010000000000000231e+00,2.065776294190453319e-03,5.896557065892644393e-04,8.530295551264399645e-02
3.015000000000000124e+00,2.065570108956636761e-03,5.895978878491049723e-04,8.529469306835334164e-02
3.020000000000000018e+00,2.065363966635675331e-03,5.895400783600001802e-04,8.528643140422900726e-02
3.024999999999999911e+00,2.065157866670400133e-03,5.894822780329620013e-04,8.527817052083785931e-02
3.030000000000000249e+00,2.064951808517345288e-03,5.894244867811861740e-04,8.526991041873061006e-02
3.035000000000000142e+00,2.064745791646421368e-03,5.893667045199987853e-04,8.526165109844242862e-02
3.040000000000000036e+00,2.064539815540569322e-03,5.893089311668011938e-04,8.525339256049337122e-02
3.044999999999999929e+00,2.064333879695448657e-03,5.892511666410209150e-04,8.524513480538863097e-02
3.050000000000000266e+00,2.064127983619122152e-03,5.891934108640604472e-04,8.523687783361913461e-02
3.055000000000000160e+00,2.063922126831752718e-03,5.891356637592510843e-04,8.522862164566155641e-02
3.060000000000000053e+00,2.063716308865287240e-03,5.890779252518018498e-04,8.522036624197873445e-02
3.064999999999999947e+00,2.063510529263192471e-03,5.890201952687533103e-04,8.521211162302039233e-02
3.070000000000000284e+00,2.063304787580147980e-03,5.889624737389356161e-04,8.520385778922327791e-02
3.075000000000000178e+00,2.063099083381787248e-03,5.889047605929216642e-04,8.519560474101114944e-02
3.080000000000000071e+00,2.062893416244414475e-03,5.888470557629848145e-04,8.518735247879541395e-02
3.084999999999999964e+00,2.062687785754738299e-03,5.887893591830566055e-04,8.517910100297544640e-02
3.089999999999999858e+00,2.062482191509632402e-03,5.887316707886867473e-04,8.517085031393881178e-02
3.095000000000000195e+00,2.062276633115858390e-03,5.886739905170009467e-04,8.516260041206138998e-02
3.100000000000000089e+00,2.062071110189852858e-03,5.886163183066633929e-04,8.515435129770795863e-02
3.104999999999999982e+00,2.061865622357462405e-03,5.885586540978421724e-04,8.514610297123238747e-02
3.109999999999999876e+00,2.061660169253724199e-03,5.885009978321654664e-04,8.513785543297770764e-02
3.115000000000000213e+00,2.061454750522641322e-03,5.884433494526904347e-04,8.512960868327644481e-02
3.120000000000000107e+00,2.061249365816955094e-03,5.883857089038654854e-04,8.512136272245142410e-02
3.125000000000000000e+00,2.061044014797923461e-03,5.883280761314976402e-04,8.511311755081513164e-02
3.129999999999999893e+00,2.060838697135124534e-03,5.882704510827170812e-04,8.510487316867056118e-02
3.135000000000000231e+00,2.060633412506241054e-03,5.882128337059474438e-04,8.509662957631126956e-02
3.140000000000000124e+00,2.060428160596867835e-03,5.881552239508701461e-04,8.508838677402158490e-02
3.145000000000000018e+00,2.060222941100307067e-03,5.880976217683962001e-04,8.508014476207675925e-02
3.149999999999999911e+00,2.060017753717390075e-03,5.880400271106341189e-04,8.507190354074352368e-02
3.155000000000000249e+00,2.059812598156276087e-03,5.879824399308629206e-04,8.506366311027988014e-02
3.160000000000000142e+00,2.059607474132288309e-03,5.879248601834992762e-04,8.505542347093553168e-02
3.165000000000000036e+00,2.059402381367726569e-03,5.878672878240722485e-04,8.504718462295224324e-02
3.169999999999999929e+00,2.059197319591692110e-03,5.878097228091951022e-04,8.503894656656361961e-02
3.175000000000000266e+00,2.058992288539932772e-03,5.877521650965399341e-04,8.503070930199584099e-02
3.180000000000000160e+00,2.058787287954662142e-03,5.876946146448074233e-04,8.502247282946717721e-02
3.185000000000000053e+00,2.058582317584416437e-03,5.876370714137060152e-04,8.501423714918893149e-02
3.189999999999999947e+00,2.058377377183884509e-03,5.875795353639260083e-04,8.500600226136485749e-02
3.195000000000000284e+00,2.058172466513769061e-03,5.875220064571131003e-04,8.499776816619207531e-02
3.200000000000000178e+00,2.057967585340623150e-03,5.874644846558456195e-04,8.498953486386073841e-02
3.205000000000000071e+00,2.057762733436717048e-03,5.874069699236131661e-04,8.498130235455443604e-02
3.209999999999999964e+00,2.057557910579897297e-03,5.873494622247937358e-04,8.497307063845027653e-02
3.214999999999999858e+00,2.057353116553440990e-03,5.872919615246295416e-04,8.496483971571897054e-02
3.220000000000000195e+00,2.057148351145928703e-03,5.872344677892085826e-04,8.495660958652512251e-02
3.225000000000000089e+00,2.056943614151106586e-03,5.871769809854404665e-04,8.494838025102725843e-02
3.229999999999999982e+00,2.056738905367771868e-03,5.871195010810402546e-04,8.494015170937807557e-02
3.234999999999999876e+00,2.056534224599631047e-03,5.870620280445053686e-04,8.493192396172467851e-02
3.240000000000000213e+00,2.056329571655191903e-03,5.870045618450968339e-04,8.492369700820837086e-02
3.245000000000000107e+00,2.056124946347639895e-03,5.869471024528224740e-04,8.491547084896519659e-02
3.250000000000000000e+00,2.055920348494722372e-03,5.868896498384144683e-04,8.490724548412581507e-02
3.254999999999999893e+00,2.055715777918637552e-03,5.868322039733167746e-04,8.489902091381576477e-02
3.260000000000000231e+00,2.055511234445917858e-03,5.867747648296613855e-04,8.489079713815547712e-02
3.265000000000000124e+00,2.055306717907339278e-03,5.867173323802572695e-04,8.488257415726047084e-02
3.270000000000000018e+00,2.055102228137796905e-03,5.866599065985706385e-04,8.487435197124157393e-02
3.274999999999999911e+00,2.054897764976217327e-03,5.866024874587077087e-04,8.486613058020485434e-02
3.280000000000000249e+00,2.054693328265453246e-03,5.865450749354017990e-04,8.485790998425180032e-02
3.285000000000000142e+00,2.054488917852188932e-03,5.864876690039953332e-04,8.484969018347941760e-02
3.290000000000000036e+00,2.054284533586840482e-03,5.864302696404259619e-04,8.484147117798046533e-02
3.294999999999999929e+00,2.054080175323469079e-03,5.863728768212126850e-04,8.483325296784351155e-02
3.300000000000000266e+00,2.053875842919691223e-03,5.863154905234392632e-04,8.482503555315282218e-02
3.305000000000000160e+00,2.053671536236586787e-03,5.862581107247412078e-04,8.481681893398866634e-02
3.310000000000000053e+00,2.053467255138616623e-03,5.862007374032946133e-04,8.480860311042756616e-02
3.314999999999999947e+00,2.053262999493537990e-03,5.861433705377987018e-04,8.480038808254210247e-02
3.320000000000000284e+00,2.053058769172324757e-03,5.860860101074662817e-04,8.479217385040083155e-02
3.325000000000000178e+00,2.052854564049084573e-03,5.860286560920087862e-04,8.478396041406918715e-02
3.330000000000000071e+00,2.052650384000983836e-03,5.859713084716246722e-04,8.477574777360888381e-02
3.334999999999999964e+00,2.052446228908175706e-03,5.859139672269883612e-04,8.476753592907804169e-02
3.339999999999999858e+00,2.052242098653715967e-03,5.858566323392372290e-04,8.475932488053149194e-02
3.345000000000000195e+00,2.052037993123502317e-03,5.857993037899602217e-04,8.475111462802072115e-02
3.350000000000000089e+00,2.051833912206202370e-03,5.857419815611885315e-04,8.474290517159407954e-02
3.354999999999999982e+00,2.051629855793176468e-03,5.856846656353816103e-04,8.473469651129666991e-02
3.359999999999999876e+00,2.051425823778420428e-03,5.856273559954193637e-04,8.472648864717063910e-02
3.365000000000000213e+00,2.051221816058499195e-03,5.855700526245908753e-04,8.471828157925512248e-02
3.370000000000000107e+00,2.051017832532478751e-03,5.855127555065832391e-04,8.471007530758636883e-02
3.375000000000000000e+00,2.050813873101871038e-03,5.854554646254737536e-04,8.470186983219772647e-02
3.379999999999999893e+00,2.050609937670565004e-03,5.853981799657174533e-04,8.469366515311982369e-02
3.385000000000000231e+00,2.050406026144779761e-03,5.853409015121413626e-04,8.468546127038059645e-02
3.390000000000000124e+00,2.050202138432991733e-03,5.852836292499319186e-04,8.467725818400534399e-02
3.395000000000000018e+00,2.049998274445894320e-03,5.852263631646286834e-04,8.466905589401677035e-02
3.399999999999999911e+00,2.049794434096334581e-03,5.851691032421137183e-04,8.466085440043519261e-02
3.405000000000000249e+00,2.049590617299258156e-03,5.851118494686046454e-04,8.465265370327834660e-02
3.410000000000000142e+00,2.049386823971665033e-03,5.850546018306454314e-04,8.464445380256163665e-02
3.415000000000000036e+00,2.049183054032553599e-03,5.849973603150980398e-04,8.463625469829823278e-02
3.419999999999999929e+00,2.048979307402869904e-03,5.849401249091359251e-04,8.462805639049891804e-02
3.425000000000000266e+00,2.048775584005467325e-03,5.848828956002356848e-04,8.461985887917226890e-02
3.430000000000000160e+00,2.048571883765049322e-03,5.848256723761683859e-04,8.461166216432489118e-02
3.435000000000000053e+00,2.048368206608130408e-03,5.847684552249938182e-04,8.460346624596105924e-02
3.439999999999999947e+00,2.048164552462993209e-03,5.847112441350536642e-04,8.459527112408317395e-02
3.445000000000000284e+00,2.047960921259635563e-03,5.846540390949629337e-04,8.458707679869158225e-02
3.450000000000000178e+00,2.047757312929736687e-03,5.845968400936035671e-04,8.457888326978461879e-02
3.455000000000000071e+00,2.047553727406615110e-03,5.845396471201197734e-04,8.457069053735886965e-02
3.459999999999999964e+00,2.047350164625182274e-03,5.844824601639092478e-04,8.456249860140892249e-02
3.464999999999999858e+00,2.047146624521909136e-03,5.844252792146171008e-04,8.455430746192760250e-02
3.470000000000000195e+00,2.046943107034784534e-03,5.843681042621323880e-04,8.454611711890601400e-02
3.475000000000000089e+00,2.046739612103280499e-03,5.843109352965781362e-04,8.453792757233349886e-02
3.479999999999999982e+00,2.046536139668313214e-03,5.842537723083085239e-04,8.452973882219784463e-02
3.484999999999999876e+00,2.046332689672206596e-03,5.841966152879021594e-04,8.452155086848495147e-02
3.490000000000000213e+00,2.046129262058659758e-03,5.841394642261564431e-04,8.451336371117949831e-02
3.495000000000000107e+00,2.045925856772713193e-03,5.840823191140824718e-04,8.450517735026424893e-02
3.500000000000000000e+00,2.045722473760712770e-03,5.840251799428988581e-04,8.449699178572052383e-02
3.504999999999999893e+00,2.045519112970281550e-03,5.839680467040288042e-04,8.448880701752845002e-02
3.510000000000000231e+00,2.045315774350283788e-03,5.839109193890927281e-04,8.448062304566644753e-02
3.515000000000000124e+00,2.045112457850800647e-03,5.838537979899039278e-04,8.447243987011164579e-02
3.520000000000000018e+00,2.044909163423092036e-03,5.837966824984650027e-04,8.446425749083966150e-02
3.524999999999999911e+00,2.044705891019572754e-03,5.837395729069617826e-04,8.445607590782493179e-02
3.530000000000000249e+00,2.044502640593785173e-03,5.836824692077592072e-04,8.444789512104054763e-02
3.535000000000000142e+00,2.044299412100365840e-03,5.836253713933979657e-04,8.443971513045830934e-02
3.540000000000000036e+00,2.044096205495024663e-03,5.835682794565878826e-04,8.443153593604872664e-02
3.544999999999999929e+00,2.043893020734513250e-03,5.835111933902068339e-04,8.442335753778122676e-02
3.550000000000000266e+00,2.043689857776601927e-03,5.834541131872934827e-04,8.441517993562394628e-02
3.555000000000000160e+00,2.043486716580055883e-03,5.833970388410455446e-04,8.440700312954399487e-02
3.560000000000000053e+00,2.043283597104605682e-03,5.833399703448143665e-04,8.439882711950728866e-02
3.564999999999999947e+00,2.043080499310931213e-03,5.832829076921018912e-04,8.439065190547855033e-02
3.570000000000000284e+00,2.042877423160629168e-03,5.832258508765575129e-04,8.438247748742172538e-02
3.575000000000000178e+00,2.042674368616195259e-03,5.831687998919735235e-04,8.437430386529941317e-02
3.580000000000000071e+00,2.042471335641005137e-03,5.831117547322806679e-04,8.436613103907335265e-02
3.584999999999999964e+00,2.042268324199284467e-03,5.830547153915478179e-04,8.435795900870429742e-02
3.589999999999999858e+00,2.042065334256096352e-03,5.829976818639754678e-04,8.434978777415198803e-02
3.595000000000000195e+00,2.041862365777316612e-03,5.829406541438938907e-04,8.434161733537520744e-02
3.600000000000000089e+00,2.041659418729612537e-03,5.828836322257596693e-04,8.433344769233191984e-02
3.604999999999999982e+00,2.041456493080424667e-03,5.828266161041526601e-04,8.432527884497921511e-02
3.609999999999999876e+00,2.041253588797950318e-03,5.827696057737730660e-04,8.431711079327315617e-02
3.615000000000000213e+00,2.041050705851119289e-03,5.827126012294379671e-04,8.430894353716907041e-02
3.620000000000000107e+00,2.040847844209582596e-03,5.826556024660786096e-04,8.430077707662138320e-02
3.625000000000000000e+00,2.040645003843686439e-03,5.825986094787385635e-04,8.429261141158378434e-02
3.629999999999999893e+00,2.040442184724466576e-03,5.825416222625700354e-04,8.428444654200929753e-02
3.635000000000000231e+00,2.040239386823616656e-03,5.824846408128298578e-04,8.427628246784979460e-02
3.640000000000000124e+00,2.040036610113486488e-03,5.824276651248804643e-04,8.426811918905685594e-02
3.645000000000000018e+00,2.039833854567053417e-03,5.823706951941840350e-04,8.425995670558102113e-02
3.649999999999999911e+00,2.039631120157915818e-03,5.823137310163004369e-04,8.425179501737214971e-02
3.655000000000000249e+00,2.039428406860274452e-03,5.822567725868864645e-04,8.424363412437958776e-02
3.660000000000000142e+00,2.039225714648913810e-03,5.821998199016930210e-04,8.423547402655187644e-02
3.665000000000000036e+00,2.039023043499196917e-03,5.821428729565607816e-04,8.422731472383687690e-02
3.669999999999999929e+00,2.038820393387044509e-03,5.820859317474210608e-04,8.421915621618188130e-02
3.675000000000000266e+00,2.038617764288918558e-03,5.820289962702914757e-04,8.421099850353350180e-02
3.680000000000000160e+00,2.038415156181814895e-03,5.819720665212737773e-04,8.420284158583775380e-02
3.685000000000000053e+00,2.038212569043251071e-03,5.819151424965530919e-04,8.419468546304006984e-02
3.689999999999999947e+00,2.038010002851246838e-03,5.818582241923945597e-04,8.418653013508539673e-02
3.695000000000000284e+00,2.037807457584315477e-03,5.818013116051421428e-04,8.417837560191784863e-02
3.700000000000000178e+00,2.037604933221450788e-03,5.817444047312163476e-04,8.417022186348126211e-02
3.705000000000000071e+00,2.037402429742117549e-03,5.816875035671125989e-04,8.416206891971872439e-02
3.709999999999999964e+00,2.037199947126238937e-03,5.816306081093997223e-04,8.415391677057304509e-02
3.714999999999999858e+00,2.036997485354179616e-03,5.815737183547160403e-04,8.414576541598618731e-02
3.720000000000000195e+00,2.036795044406745740e-03,5.815168342997716500e-04,8.413761485589996147e-02
3.725000000000000089e+00,2.036592624265164565e-03,5.814599559413420257e-04,8.412946509025544251e-02
3.729999999999999982e+00,2.036390224911075776e-03,5.814030832762698622e-04,8.412131611899337225e-02
3.734999999999999876e+00,2.036187846326529324e-03,5.813462163014622560e-04,8.411316794205396519e-02
3.740000000000000213e+00,2.035985488493963300e-03,5.812893550138894042e-04,8.410502055937708887e-02
3.745000000000000107e+00,2.035783151396198306e-03,5.812324994105802674e-04,8.409687397090193084e-02
3.750000000000000000e+00,2.035580835016437013e-03,5.811756494886262565e-04,8.408872817656749821e-02
3.754999999999999893e+00,2.035378539338240748e-03,5.811188052451758115e-04,8.408058317631221523e-02
3.760000000000000231e+00,2.035176264345532528e-03,5.810619666774352685e-04,8.407243897007425637e-02
3.765000000000000124e+00,2.034974010022578411e-03,5.810051337826648487e-04,8.406429555779114382e-02
3.770000000000000018e+00,2.034771776353986629e-03,5.809483065581799591e-04,8.405615293940027488e-02
3.774999999999999911e+00,2.034569563324696313e-03,5.808914850013477231e-04,8.404801111483858889e-02
3.780000000000000249e+00,2.034367370919967083e-03,5.808346691095879564e-04,8.403987008404284476e-02
3.785000000000000142e+00,2.034165199125372546e-03,5.807778588803683964e-04,8.403172984694889935e-02
3.790000000000000036e+00,2.033963047926797257e-03,5.807210543112086053e-04,8.402359040349294261e-02
3.794999999999999929e+00,2.033760917310418071e-03,5.806642553996732483e-04,8.401545175361019302e-02
3.800000000000000266e+00,2.033558807262713253e-03,5.806074621433755627e-04,8.400731389723611886e-02
3.805000000000000160e+00,2.033356717770436022e-03,5.805506745399725875e-04,8.399917683430538351e-02
3.810000000000000053e+00,2.033154648820624522e-03,5.804938925871665732e-04,8.399104056475259483e-02
3.814999999999999947e+00,2.032952600400583613e-03,5.804371162827021624e-04,8.398290508851194436e-02
3.820000000000000284e+00,2.032750572497881835e-03,5.803803456243663899e-04,8.397477040551742933e-02
3.825000000000000178e+00,2.032548565100350101e-03,5.803235806099883579e-04,8.396663651570270004e-02
3.830000000000000071e+00,2.032346578196065658e-03,5.802668212374357658e-04,8.395850341900111535e-02
3.834999999999999964e+00,2.032144611773352514e-03,5.802100675046153446e-04,8.395037111534568719e-02
3.839999999999999858e+00,2.031942665820775373e-03,5.801533194094732901e-04,8.394223960466931644e-02
3.845000000000000195e+00,2.031740740327127488e-03,5.800965769499917936e-04,8.393410888690452931e-02
3.850000000000000089e+00,2.031538835281435432e-03,5.800398401241896925e-04,8.392597896198367158e-02
3.854999999999999982e+00,2.031336950672943484e-03,5.799831089301216028e-04,8.391784982983868657e-02
3.859999999999999876e+00,2.031135086491111900e-03,5.799263833658758593e-04,8.390972149040143435e-02
3.865000000000000213e+00,2.030933242725615605e-03,5.798696634295740816e-04,8.390159394360342804e-02
3.870000000000000107e+00,2.030731419366329886e-03,5.798129491193719336e-04,8.389346718937604197e-02
3.875000000000000000e+00,2.030529616403334292e-03,5.797562404334559785e-04,8.388534122765034517e-02
3.879999999999999893e+00,2.030327833826904831e-03,5.796995373700446555e-04,8.387721605835730954e-02
3.885000000000000231e+00,2.030126071627506596e-03,5.796428399273867611e-04,8.386909168142751836e-02
3.890000000000000124e+00,2.029924329795791595e-03,5.795861481037603655e-04,8.386096809679152719e-02
3.895000000000000018e+00,2.029722608322591382e-03,5.795294618974728123e-04,8.385284530437943362e-02
3.899999999999999911e+00,2.029520907198916618e-03,5.794727813068590921e-04,8.384472330412151564e-02
3.905000000000000249e+00,2.029319226415949706e-03,5.794161063302832523e-04,8.383660209594746837e-02
3.910000000000000142e+00,2.029117565965046950e-03,5.793594369661347106e-04,8.382848167978711185e-02
3.915000000000000036e+00,2.028915925837719049e-03,5.793027732128292308e-04,8.382036205556986364e-02
3.919999999999999929e+00,2.028714306025641064e-03,5.792461150688088143e-04,8.381224322322501641e-02
3.925000000000000266e+00,2.028512706520649821e-03,5.791894625325397488e-04,8.380412518268180733e-02
3.930000000000000160e+00,2.028311127314727860e-03,5.791328156025130416e-04,8.379600793386911273e-02
3.935000000000000053e+00,2.028109568400009513e-03,5.790761742772433359e-04,8.378789147671578119e-02
3.939999999999999947e+00,2.027908029768771790e-03,5.790195385552685849e-04,8.377977581115043926e-02
3.945000000000000284e+00,2.027706511413440455e-03,5.789629084351488597e-04,8.377166093710167183e-02
3.950000000000000178e+00,2.027505013326566172e-03,5.789062839154659156e-04,8.376354685449771686e-02
3.955000000000000071e+00,2.027303535500844887e-03,5.788496649948241674e-04,8.375543356326681232e-02
3.959999999999999964e+00,2.027102077929100049e-03,5.787930516718480878e-04,8.374732106333701576e-02
3.965000000000000302e+00,2.026900640604284345e-03,5.787364439451823158e-04,8.373920935463621817e-02
3.970000000000000195e+00,2.026699223519471890e-03,5.786798418134923069e-04,8.373109843709217182e-02
3.975000000000000089e+00,2.026497826667865605e-03,5.786232452754625985e-04,8.372298831063251789e-02
3.979999999999999982e+00,2.026296450042779432e-03,5.785666543297963765e-04,8.371487897518484211e-02
3.984999999999999876e+00,2.026095093637647875e-03,5.785100689752150412e-04,8.370677043067639711e-02
3.990000000000000213e+00,2.025893757446016030e-03,5.784534892104579908e-04,8.369866267703446328e-02
3.995000000000000107e+00,2.025692441461540878e-03,5.783969150342838138e-04,8.369055571418622386e-02
4.000000000000000000e+00,2.025491145677989126e-03,5.783403464454668196e-04,8.368244954205875108e-02
