t_ps,E_per_molecule_eV,E_total_eV,E_total_J,P_inst_per_mol_W,P_inst_total_W,E_passive_per_molecule_eV,Ergotropy_per_molecule_eV,Ergotropy_total_J
3.004999999999999893e+00,1.095790431508704699e-01,5.478952157543523788e+09,8.778249125620119612e-10,-2.023196226461472053e-10,-1.011598113233048934e+01,9.020064623983857499e-02,1.937839691103189488e-02,1.552380736761653929e-10
3.010000000000000231e+00,1.095727294054997525e-01,5.478636470274987221e+09,8.777743338854819020e-10,-2.023097964003087412e-10,-1.011548982000385877e+01,9.019704919098328610e-02,1.937568021451646638e-02,1.552163105377719434e-10
3.015000000000000124e+00,1.095664159665696302e-01,5.478320798328481674e+09,8.777237576638119358e-10,-2.022999835983654577e-10,-1.011499917990295216e+01,9.019345214197277416e-02,1.937296382459685606e-02,1.551945498554817619e-10
3.020000000000000018e+00,1.095601028336658234e-01,5.478005141683291435e+09,8.776731838936827937e-10,-2.022901839087039560e-10,-1.011450919543858618e+01,9.018985508856521005e-02,1.937024774510061331e-02,1.551727916599569344e-10
3.024999999999999911e+00,1.095537900063842385e-01,5.477689500319211960e+09,8.776226125718576145e-10,-2.022803970102987490e-10,-1.011401985051634256e+01,9.018625802936053315e-02,1.936753197702370533e-02,1.551510359591760314e-10
3.030000000000000249e+00,1.095474774843305660e-01,5.477373874216527939e+09,8.775720436951776022e-10,-2.022706225954651186e-10,-1.011353112978395075e+01,9.018266096396389264e-02,1.936481652036667334e-02,1.551292827531433440e-10
3.035000000000000142e+00,1.095411652671199748e-01,5.477058263355998993e+09,8.775214772605599580e-10,-2.022608603554595556e-10,-1.011304301777272485e+01,9.017906389194237093e-02,1.936210137517760388e-02,1.551075320422441057e-10
3.040000000000000036e+00,1.095348533543773761e-01,5.476742667718869209e+09,8.774709132649997417e-10,-2.022511099933970119e-10,-1.011255549966881517e+01,9.017546681345085802e-02,1.935938654092651812e-02,1.550857838222327603e-10
3.044999999999999929e+00,1.095285417457365490e-01,5.476427087286827087e+09,8.774203517055632537e-10,-2.022413712200157361e-10,-1.011206856099306606e+01,9.017186972871195361e-02,1.935667201702459539e-02,1.550640380883922846e-10
3.050000000000000266e+00,1.095222304408403763e-01,5.476111522042018890e+09,8.773697925793897934e-10,-2.022316437511361743e-10,-1.011158218755736016e+01,9.016827263147149385e-02,1.935395780936888244e-02,1.550422948879632475e-10
3.055000000000000160e+00,1.095159194393403868e-01,5.475795971967019081e+09,8.773192358836876261e-10,-2.022219273167665747e-10,-1.011109636584296823e+01,9.016467552694074072e-02,1.935124391239964603e-02,1.550205541764072465e-10
3.060000000000000053e+00,1.095096087408963664e-01,5.475480437044817924e+09,8.772686816157315019e-10,-2.022122216428917787e-10,-1.011061108215653803e+01,9.016107841230727726e-02,1.934853032858908917e-02,1.549988159735288983e-10
3.064999999999999947e+00,1.095032983451768582e-01,5.475164917258842468e+09,8.772181297728659643e-10,-2.022025264633316827e-10,-1.011012632316851523e+01,9.015748128754380586e-02,1.934581705763305237e-02,1.549770802768915355e-10
3.070000000000000284e+00,1.094969882518583709e-01,5.474849412592918396e+09,8.771675803524998700e-10,-2.021928415250351938e-10,-1.010964207624783739e+01,9.015388415492812946e-02,1.934310409693024146e-02,1.549553470656565140e-10
3.075000000000000178e+00,1.094906784606251571e-01,5.474533923031257629e+09,8.771170333521034938e-10,-2.021831665798216583e-10,-1.010915832898172084e+01,9.015028701102613395e-02,1.934039144959902312e-02,1.549336163648047141e-10
3.080000000000000071e+00,1.094843689711692547e-01,5.474218448558463097e+09,8.770664887692099765e-10,-2.021735013828985546e-10,-1.010867506914655678e+01,9.014668984219946501e-02,1.933767912896978969e-02,1.549118882811243257e-10
3.084999999999999964e+00,1.094780597831902097e-01,5.473902989159510612e+09,8.770159466014122224e-10,-2.021638456941320420e-10,-1.010819228470791131e+01,9.014309266991403502e-02,1.933496711327617468e-02,1.548901626402475886e-10
3.089999999999999858e+00,1.094717508963949648e-01,5.473587544819747925e+09,8.769654068463626929e-10,-2.021541992879995984e-10,-1.010770996440260205e+01,9.013949548274313717e-02,1.933225541365182765e-02,1.548684395313648129e-10
3.095000000000000195e+00,1.094654423104972352e-01,5.473272115524861336e+09,8.769148695017681333e-10,-2.021445619364376026e-10,-1.010722809680737555e+01,9.013589828611431876e-02,1.932954402438291641e-02,1.548467189087031579e-10
3.100000000000000089e+00,1.094591340252181744e-01,5.472956701260909081e+09,8.768643345653946388e-10,-2.021349334168881480e-10,-1.010674667084822431e+01,9.013230107227175603e-02,1.932683295294641834e-02,1.548250008321598577e-10
3.104999999999999982e+00,1.094528260402853753e-01,5.472641302014268875e+09,8.768138020350597967e-10,-2.021253135171694810e-10,-1.010626567585859448e+01,9.012870384596052831e-02,1.932412219432484701e-02,1.548032852615403709e-10
3.109999999999999876e+00,1.094465183554332172e-01,5.472325917771660805e+09,8.767632719086359953e-10,-2.021157020293350132e-10,-1.010578510144841857e+01,9.012510658825764742e-02,1.932141176717556974e-02,1.547815723463067215e-10
3.115000000000000213e+00,1.094402109704023102e-01,5.472010548520115852e+09,8.767127441840452533e-10,-2.021060987435323319e-10,-1.010530493718397338e+01,9.012150932700792316e-02,1.931870164339438700e-02,1.547598618613194238e-10
3.120000000000000107e+00,1.094339038849400925e-01,5.471695194247004509e+09,8.766622188592640802e-10,-2.020965034600734198e-10,-1.010482517300988548e+01,9.011791204638279484e-02,1.931599183855729762e-02,1.547381539313560106e-10
3.125000000000000000e+00,1.094275970987996782e-01,5.471379854939984322e+09,8.766116959323152042e-10,-2.020869159885876220e-10,-1.010434579942375422e+01,9.011431475428806348e-02,1.931328234451161474e-02,1.547164484911062299e-10
3.129999999999999893e+00,1.094212906117403850e-01,5.471064530587018967e+09,8.765611754012699502e-10,-2.020773361370102177e-10,-1.010386680683586746e+01,9.011071743836532311e-02,1.931057317337506185e-02,1.546947456376437849e-10
3.135000000000000231e+00,1.094149844235272756e-01,5.470749221176363945e+09,8.765106572642467926e-10,-2.020677637194174750e-10,-1.010338818596210331e+01,9.010712010460757149e-02,1.930786431891970412e-02,1.546730453210773545e-10
3.140000000000000124e+00,1.094086785339312695e-01,5.470433926696563721e+09,8.764601415194102175e-10,-2.020581985596265408e-10,-1.010290992796944920e+01,9.010352275213245887e-02,1.930515578179881064e-02,1.546513475466402779e-10
3.145000000000000018e+00,1.094023729427284763e-01,5.470118647136424065e+09,8.764096281649668974e-10,-2.020486404812428039e-10,-1.010243202406854834e+01,9.009992538205208179e-02,1.930244756067639456e-02,1.546296523036300527e-10
3.149999999999999911e+00,1.093960676497008205e-01,5.469803382485040665e+09,8.763591171991696201e-10,-2.020390893085069277e-10,-1.010195446542638820e+01,9.009632798808386855e-02,1.929973966161695198e-02,1.546079596406287284e-10
3.155000000000000249e+00,1.093897626546353335e-01,5.469488132731766701e+09,8.763086086203126357e-10,-2.020295448764592458e-10,-1.010147724382113665e+01,9.009273057985589528e-02,1.929703207477943827e-02,1.545862694788007708e-10
3.160000000000000142e+00,1.093834579573242788e-01,5.469172897866213799e+09,8.762581024267315534e-10,-2.020200070224694323e-10,-1.010100035113282502e+01,9.008913315172684122e-02,1.929432480559743757e-02,1.545645818616740266e-10
3.165000000000000036e+00,1.093771535575648185e-01,5.468857677878240585e+09,8.762075986168014803e-10,-2.020104755868717765e-10,-1.010052377934334800e+01,9.008553570177274539e-02,1.929161785579207311e-02,1.545428968030362007e-10
3.169999999999999929e+00,1.093708494551591526e-01,5.468542472757957458e+09,8.761570971889380555e-10,-2.020009504119063922e-10,-1.010004752059467137e+01,9.008193822897646308e-02,1.928891122618268950e-02,1.545212143094509712e-10
3.175000000000000266e+00,1.093645456499143520e-01,5.468227282495718002e+09,8.761065981415955884e-10,-2.019914313499777882e-10,-1.009957156750897411e+01,9.007834073588190382e-02,1.928620491403244819e-02,1.544995343589938126e-10
3.180000000000000160e+00,1.093582421416417899e-01,5.467912107082089424e+09,8.760561014732629235e-10,-2.019819182532787153e-10,-1.009909591267933138e+01,9.007474321991562616e-02,1.928349892172616376e-02,1.544778569707692625e-10
3.185000000000000053e+00,1.093519389301578215e-01,5.467596946507890701e+09,8.760056071824690235e-10,-2.019724109765430229e-10,-1.009862054882978555e+01,9.007114568560917189e-02,1.928079324454864962e-02,1.544561821070044543e-10
3.189999999999999947e+00,1.093456360152827711e-01,5.467281800764138222e+09,8.759551152677744907e-10,-2.019629093825513736e-10,-1.009814546912093647e+01,9.006754812855854997e-02,1.927808788672422113e-02,1.544345098015399154e-10
3.195000000000000284e+00,1.093393333968416398e-01,5.466966669842082024e+09,8.759046257277775641e-10,-2.019534133283669577e-10,-1.009767066640779376e+01,9.006395054814808621e-02,1.927538284869355356e-02,1.544128400579058460e-10
3.200000000000000178e+00,1.093330310746637030e-01,5.466651553733184814e+09,8.758541385611103973e-10,-2.019439226805820858e-10,-1.009719613404013216e+01,9.006035294437805816e-02,1.927267813028564480e-02,1.543911728747323316e-10
3.205000000000000071e+00,1.093267290485821913e-01,5.466336452429109573e+09,8.758036537664370936e-10,-2.019344373117182994e-10,-1.009672186557145324e+01,9.005675531758013108e-02,1.926997373100206024e-02,1.543695082480265196e-10
3.209999999999999964e+00,1.093204273184344433e-01,5.466021365921722412e+09,8.757531713424547400e-10,-2.019249570926030742e-10,-1.009624785462801810e+01,9.005315766723931414e-02,1.926726965119512913e-02,1.543478461806108020e-10
3.214999999999999858e+00,1.093141258840616414e-01,5.465706294203082085e+09,8.757026912878907193e-10,-2.019154819012636655e-10,-1.009577409508347046e+01,9.004955999514066556e-02,1.926456588892097588e-02,1.543261866569131160e-10
3.220000000000000195e+00,1.093078247453088264e-01,5.465391237265440941e+09,8.756522136015038468e-10,-2.019060116182684280e-10,-1.009530058092786931e+01,9.004596229721346934e-02,1.926186244809535708e-02,1.543045297083020892e-10
3.225000000000000089e+00,1.093015239020245916e-01,5.465076195101229668e+09,8.756017382820814759e-10,-2.018965461239739578e-10,-1.009482730618037749e+01,9.004236457528733140e-02,1.925915932673726016e-02,1.542828753189080547e-10
3.229999999999999982e+00,1.092952233540614854e-01,5.464761167703074455e+09,8.755512653284420823e-10,-2.018870852987368511e-10,-1.009435426494746935e+01,9.003876682906855611e-02,1.925645652499292926e-02,1.542612234899025329e-10
3.234999999999999876e+00,1.092889231012754842e-01,5.464446155063774109e+09,8.755007947394319561e-10,-2.018776290377367807e-10,-1.009388145190314390e+01,9.003516905805483694e-02,1.925375404322064721e-02,1.542395742241557112e-10
3.240000000000000213e+00,1.092826231435257700e-01,5.464131157176288605e+09,8.754503265139230295e-10,-2.018681772291653975e-10,-1.009340886144491378e+01,9.003157126441677094e-02,1.925105187910899907e-02,1.542179275031511518e-10
3.245000000000000107e+00,1.092763234806752998e-01,5.463816174033764839e+09,8.753998606508175305e-10,-2.018587297648142425e-10,-1.009293648821767420e+01,9.002797344726552742e-02,1.924835003340977235e-02,1.541962833329112722e-10
3.250000000000000000e+00,1.092700241125899030e-01,5.463501205629495621e+09,8.753493971490406414e-10,-2.018492865421923292e-10,-1.009246432711370289e+01,9.002437559423986935e-02,1.924564851835003365e-02,1.541746418113857083e-10
3.254999999999999893e+00,1.092637250391390452e-01,5.463186251956952095e+09,8.752989360075464956e-10,-2.018398474585969126e-10,-1.009199237292341422e+01,9.002077772247303600e-02,1.924294731666600922e-02,1.541530028002763757e-10
3.260000000000000231e+00,1.092574262601949120e-01,5.462871313009745598e+09,8.752484772253113537e-10,-2.018304124170427203e-10,-1.009152062084467616e+01,9.001717982439264021e-02,1.924024643580227178e-02,1.541313663592209027e-10
3.265000000000000124e+00,1.092511277756330057e-01,5.462556388781650543e+09,8.751980208013379461e-10,-2.018209813180033810e-10,-1.009104906588618178e+01,9.001358190104224999e-02,1.923754587459075571e-02,1.541097324788620155e-10
3.270000000000000018e+00,1.092448295853317708e-01,5.462241479266588211e+09,8.751475667346522676e-10,-2.018115540689405452e-10,-1.009057770344952587e+01,9.000998395544387853e-02,1.923484562988789226e-02,1.540881011340169500e-10
3.274999999999999911e+00,1.092385316891724967e-01,5.461926584458624840e+09,8.750971150243035776e-10,-2.018021305777393799e-10,-1.009010652889264748e+01,9.000638598326764217e-02,1.923214570590485450e-02,1.540664723584209491e-10
3.280000000000000249e+00,1.092322340870393038e-01,5.461611704351964951e+09,8.750466656693633657e-10,-2.017927107569437333e-10,-1.008963553784997202e+01,9.000278796842312024e-02,1.922944611861618358e-02,1.540448462800442045e-10
3.285000000000000142e+00,1.092259367788190050e-01,5.461296838940950394e+09,8.749962186689251454e-10,-2.017832945163445965e-10,-1.008916472581040580e+01,8.999918993905357822e-02,1.922674683976542676e-02,1.540232226725275265e-10
3.290000000000000036e+00,1.092196397644013273e-01,5.460981988220066071e+09,8.749457740221052811e-10,-2.017738817701798836e-10,-1.008869408851023763e+01,8.999559188011194144e-02,1.922404788428938582e-02,1.540016016555279416e-10
3.294999999999999929e+00,1.092133430436784125e-01,5.460667152183920860e+09,8.748953317280399893e-10,-2.017644724384049811e-10,-1.008822362191858701e+01,8.999199379561145795e-02,1.922134924806695455e-02,1.539799831960317151e-10
3.300000000000000266e+00,1.092070466165450393e-01,5.460352330827252388e+09,8.748448917858860628e-10,-2.017550664407635172e-10,-1.008775332204822917e+01,8.998839568746344608e-02,1.921865092908159323e-02,1.539583672778845784e-10
3.305000000000000160e+00,1.092007504828983316e-01,5.460037524144916534e+09,8.747944541948195265e-10,-2.017456636950932961e-10,-1.008728318473731633e+01,8.998479754699126310e-02,1.921595293590706854e-02,1.539367539697700002e-10
3.310000000000000053e+00,1.091944546426382029e-01,5.459722732131910324e+09,8.747440189540387387e-10,-2.017362641213497041e-10,-1.008681320607138332e+01,8.998119937292385628e-02,1.921325526971434661e-02,1.539151432810684671e-10
3.314999999999999947e+00,1.091881590956666898e-01,5.459407954783334732e+09,8.746935860627587052e-10,-2.017268676547347210e-10,-1.008634338274714537e+01,8.997760117759917575e-02,1.921055791806751400e-02,1.538935351121572930e-10
3.320000000000000284e+00,1.091818638418878828e-01,5.459093192094393730e+09,8.746431555202110785e-10,-2.017174742175330737e-10,-1.008587371087924112e+01,8.997400294904298046e-02,1.920786089284490239e-02,1.538719295581923887e-10
3.325000000000000178e+00,1.091755688812086345e-01,5.458778444060431480e+09,8.745927273256498452e-10,-2.017080837301236652e-10,-1.008540418650954962e+01,8.997040469738466772e-02,1.920516418382396673e-02,1.538503265372822015e-10
3.330000000000000071e+00,1.091692742135379202e-01,5.458463710676896095e+09,8.745423014783458455e-10,-2.016986961291907828e-10,-1.008493480646575335e+01,8.996680641262014277e-02,1.920246780091777739e-02,1.538287261288391205e-10
3.334999999999999964e+00,1.091629798387866723e-01,5.458148991939333916e+09,8.744918779775854293e-10,-2.016893113461247576e-10,-1.008446556729904842e+01,8.996320810337493645e-02,1.919977173541173587e-02,1.538071282630515576e-10
3.339999999999999858e+00,1.091566857568680299e-01,5.457834287843401909e+09,8.744414568226728344e-10,-2.016799293150687780e-10,-1.008399646576435771e+01,8.995960976389137664e-02,1.919707599297665324e-02,1.537855329853477034e-10
3.345000000000000195e+00,1.091503919676970885e-01,5.457519598384854317e+09,8.743910380129277047e-10,-2.016705499705895489e-10,-1.008352749854384456e+01,8.995601139349651554e-02,1.919438057420057298e-02,1.537639403004382997e-10
3.350000000000000089e+00,1.091440984711910950e-01,5.457204923559555054e+09,8.743406215476874685e-10,-2.016611732506419069e-10,-1.008305866253795102e+01,8.995241299295796134e-02,1.919168547823313364e-02,1.537423502015112041e-10
3.354999999999999982e+00,1.091378052672690030e-01,5.456890263363450050e+09,8.742902074263025822e-10,-2.016517990936042050e-10,-1.008258995469077490e+01,8.994881456780857987e-02,1.918899069946042313e-02,1.537207626435940283e-10
3.359999999999999876e+00,1.091315123558518341e-01,5.456575617792592049e+09,8.742397956481404596e-10,-2.016424274376430381e-10,-1.008212137187365443e+01,8.994521611100707303e-02,1.918629624484476104e-02,1.536991776824610795e-10
3.365000000000000213e+00,1.091252197368625110e-01,5.456260986843125343e+09,8.741893862125836102e-10,-2.016330582266424734e-10,-1.008165291132172570e+01,8.994161762620281331e-02,1.918360211065969767e-02,1.536775952882602367e-10
3.370000000000000107e+00,1.091189274102255247e-01,5.455946370511276245e+09,8.741389791190272616e-10,-2.016236914008866883e-10,-1.008118457005184609e+01,8.993801911126930726e-02,1.918090829895621741e-02,1.536560154774216848e-10
3.375000000000000000e+00,1.091126353758674478e-01,5.455631768793372154e+09,8.740885743668830816e-10,-2.016143269074361234e-10,-1.008071634535735939e+01,8.993442056646730465e-02,1.917821480940014311e-02,1.536344382472683572e-10
3.379999999999999893e+00,1.091063436337161990e-01,5.455317181685810089e+09,8.740381719555736982e-10,-2.016049646916571536e-10,-1.008024823457526509e+01,8.993082199053785419e-02,1.917552164317834484e-02,1.536128636073081265e-10
3.385000000000000231e+00,1.091000521837016679e-01,5.455002609185083389e+09,8.739877718845373523e-10,-2.015956046976456046e-10,-1.007978023488249164e+01,8.992722338755709810e-02,1.917282879614456981e-02,1.535912915243258652e-10
3.390000000000000124e+00,1.090937610257552842e-01,5.454688051287764549e+09,8.739373741532248994e-10,-2.015862468760618069e-10,-1.007931234381976537e+01,8.992362475395143662e-02,1.917013627180384761e-02,1.535697220263999867e-10
3.395000000000000018e+00,1.090874701598100044e-01,5.454373507990500450e+09,8.738869787610991890e-10,-2.015768911779896081e-10,-1.007884455891326070e+01,8.992002608966677413e-02,1.916744407014323026e-02,1.535481551134266797e-10
3.399999999999999911e+00,1.090811795858003946e-01,5.454058979290019989e+09,8.738365857076358922e-10,-2.015675375509129653e-10,-1.007837687757273670e+01,8.991642739501985726e-02,1.916475219078053738e-02,1.535265907823444196e-10
3.405000000000000249e+00,1.090748893036625894e-01,5.453744465183129311e+09,8.737861949923236044e-10,-2.015581859499391323e-10,-1.007790929749899078e+01,8.991282867057757977e-02,1.916206063308500962e-02,1.535050290281002444e-10
3.410000000000000142e+00,1.090685993133340276e-01,5.453429965666701317e+09,8.737358066146610541e-10,-2.015488363261519564e-10,-1.007744181630550884e+01,8.990922991706054579e-02,1.915936939627348179e-02,1.534834698444202734e-10
3.415000000000000036e+00,1.090623096147538412e-01,5.453115480737691879e+09,8.736854205741606185e-10,-2.015394886338116586e-10,-1.007697443167853635e+01,8.990563113525597283e-02,1.915667847949786839e-02,1.534619132245106655e-10
3.419999999999999929e+00,1.090560202078623142e-01,5.452801010393115997e+09,8.736350368703440838e-10,-2.015301428326841737e-10,-1.007650714163901284e+01,8.990203231571546050e-02,1.915398789214685371e-02,1.534403592435829989e-10
3.425000000000000266e+00,1.090497310926011598e-01,5.452486554630058289e+09,8.735846555027442996e-10,-2.015207988734298326e-10,-1.007603994368400890e+01,8.989843347006046259e-02,1.915129762254069723e-02,1.534188078080722894e-10
3.430000000000000160e+00,1.090434422689137012e-01,5.452172113445685387e+09,8.735342764709073507e-10,-2.015114567166616033e-10,-1.007557283581991214e+01,8.989483459441804936e-02,1.914860767449565182e-02,1.533972589485500469e-10
3.435000000000000053e+00,1.090371537367441357e-01,5.451857686837206841e+09,8.734838997743861458e-10,-2.015021163223571789e-10,-1.007510581611131784e+01,8.989123568750435889e-02,1.914591804923977680e-02,1.533757126748541372e-10
3.439999999999999947e+00,1.090308654960382012e-01,5.451543274801910400e+09,8.734335254127461051e-10,-2.014927776483766705e-10,-1.007463888241909444e+01,8.988763675413398435e-02,1.914322874190421686e-02,1.533541689479807455e-10
3.445000000000000284e+00,1.090245775467428013e-01,5.451228877337140083e+09,8.733831533855617474e-10,-2.014834406557565623e-10,-1.007417203279328533e+01,8.988403778998582672e-02,1.914053975675697461e-02,1.533326278021203485e-10
3.450000000000000178e+00,1.090182898888061303e-01,5.450914494440306664e+09,8.733327836924181383e-10,-2.014741053048980642e-10,-1.007370526524027810e+01,8.988043878097386197e-02,1.913785110783226828e-02,1.533110893496993542e-10
3.455000000000000071e+00,1.090120025221774924e-01,5.450600126108874321e+09,8.732824163329091321e-10,-2.014647715627668911e-10,-1.007323857814481016e+01,8.987683975221488764e-02,1.913516276996260479e-02,1.532895533891039913e-10
3.459999999999999964e+00,1.090057154468072192e-01,5.450285772340360641e+09,8.732320513066368549e-10,-2.014554393893407363e-10,-1.007277196945506148e+01,8.987324069262356274e-02,1.913247475418365651e-02,1.532680200087397305e-10
3.464999999999999858e+00,1.089994286626470160e-01,5.449971433132350922e+09,8.731816886132145999e-10,-2.014461087507382820e-10,-1.007230543752666563e+01,8.986964159921856377e-02,1.912978706342845225e-02,1.532464892321026889e-10
3.470000000000000195e+00,1.089931421696493929e-01,5.449657108482469559e+09,8.731313282522615536e-10,-2.014367796132899684e-10,-1.007183898068615235e+01,8.986604248134363870e-02,1.912709968830575424e-02,1.532249609839608157e-10
3.475000000000000089e+00,1.089868559677681370e-01,5.449342798388406754e+09,8.730809702234077597e-10,-2.014274519390910713e-10,-1.007137259693990927e+01,8.986244332924475664e-02,1.912441263852338036e-02,1.532034353420822456e-10
3.479999999999999982e+00,1.089805700569581870e-01,5.449028502847908974e+09,8.730306145262921537e-10,-2.014181256972248879e-10,-1.007090628486184869e+01,8.985884413413515459e-02,1.912172592282303241e-02,1.531819123764957535e-10
3.484999999999999876e+00,1.089742844371751201e-01,5.448714221858756065e+09,8.729802611605590480e-10,-2.014088008582570234e-10,-1.007044004289491568e+01,8.985524491884731846e-02,1.911903951832780169e-02,1.531603919039370705e-10
3.490000000000000213e+00,1.089679991083758459e-01,5.448399955418792725e+09,8.729299101258630946e-10,-2.013994773878826435e-10,-1.006997386936563998e+01,8.985164566797985974e-02,1.911635344039598616e-02,1.531388740474398001e-10
3.495000000000000107e+00,1.089617140705180509e-01,5.448085703525902748e+09,8.728795614218652530e-10,-2.013901552585731773e-10,-1.006950776293524541e+01,8.984804638641789853e-02,1.911366768410015238e-02,1.531173587675307803e-10
3.500000000000000000e+00,1.089554293235602961e-01,5.447771466178014755e+09,8.728292150482336170e-10,-2.013808344383531310e-10,-1.006904172193026170e+01,8.984444707648740758e-02,1.911098224707288851e-02,1.530958460452449566e-10
3.504999999999999893e+00,1.089491448674623775e-01,5.447457243373118401e+09,8.727788710046461029e-10,-2.013715148950352528e-10,-1.006857574477908202e+01,8.984084773322230377e-02,1.910829713424007370e-02,1.530743359200430320e-10
3.510000000000000231e+00,1.089428607021847156e-01,5.447143035109235764e+09,8.727285292907859008e-10,-2.013621966042673453e-10,-1.006810983023024164e+01,8.983724835867938630e-02,1.910561234350532933e-02,1.530528283751310945e-10
3.515000000000000124e+00,1.089365768276887719e-01,5.446828841384438515e+09,8.726781899063438518e-10,-2.013528795380973213e-10,-1.006764397691586055e+01,8.983364895084422486e-02,1.910292787684454707e-02,1.530313234263378138e-10
3.520000000000000018e+00,1.089302932439366323e-01,5.446514662196831703e+09,8.726278528510165875e-10,-2.013435636711141923e-10,-1.006717818354081828e+01,8.983004950842979341e-02,1.910024373550683885e-02,1.530098210836696713e-10
3.524999999999999911e+00,1.089240099508913956e-01,5.446200497544569969e+09,8.725775181245083907e-10,-2.013342489743070801e-10,-1.006671244869357906e+01,8.982645003765732383e-02,1.909755991323407176e-02,1.529883212969934732e-10
3.530000000000000249e+00,1.089177269485169242e-01,5.445886347425846100e+09,8.725271857265296449e-10,-2.013249354212062048e-10,-1.006624677106447052e+01,8.982285053777647188e-02,1.909487641074045228e-02,1.529668240720306726e-10
3.535000000000000142e+00,1.089114442367779267e-01,5.445572211838896751e+09,8.724768556567977644e-10,-2.013156229904239846e-10,-1.006578114953299519e+01,8.981925100565692210e-02,1.909219323112100464e-02,1.529453294335751554e-10
3.540000000000000036e+00,1.089051618156396672e-01,5.445258090781983376e+09,8.724265279150344031e-10,-2.013063116557023982e-10,-1.006531558278948069e+01,8.981565144002182088e-02,1.908951037561784636e-02,1.529238373915773874e-10
3.544999999999999929e+00,1.088988796850684643e-01,5.444943984253422737e+09,8.723762025009696932e-10,-2.012970013926892483e-10,-1.006485006964066997e+01,8.981205184303450717e-02,1.908682784203395710e-02,1.529023479284372399e-10
3.550000000000000266e+00,1.088925978450311222e-01,5.444629892251556396e+09,8.723258794143381097e-10,-2.012876921797851948e-10,-1.006438460899516940e+01,8.980845221239541765e-02,1.908414563263570451e-02,1.528808610623103708e-10
3.555000000000000160e+00,1.088863162954952779e-01,5.444315814774764061e+09,8.722755586548798146e-10,-2.012783839932733151e-10,-1.006391919965972193e+01,8.980485255298986669e-02,1.908146374250541122e-02,1.528593767538018124e-10
3.560000000000000053e+00,1.088800350364292763e-01,5.444001751821463585e+09,8.722252402223414838e-10,-2.012690768098602032e-10,-1.006345384048472624e+01,8.980125286105111737e-02,1.907878217537815890e-02,1.528378950328328588e-10
3.564999999999999947e+00,1.088737540678021420e-01,5.443687703390107155e+09,8.721749241164751699e-10,-2.012597706075230024e-10,-1.006298853037878871e+01,8.979765313698599705e-02,1.907610093081614500e-02,1.528164158958963676e-10
3.570000000000000284e+00,1.088674733895835522e-01,5.443373669479177475e+09,8.721246103370376818e-10,-2.012504653699563286e-10,-1.006252326849789824e+01,8.979405338079748944e-02,1.907342000878606281e-02,1.527949393427255213e-10
3.575000000000000178e+00,1.088611930017436974e-01,5.443059650087184906e+09,8.720742988837902745e-10,-2.012411610738667757e-10,-1.006205805369245354e+01,8.979045359262731452e-02,1.907073940911638288e-02,1.527734653719461662e-10
3.580000000000000071e+00,1.088549129042535729e-01,5.442745645212678909e+09,8.720239897565007170e-10,-2.012318576982902781e-10,-1.006159288491471671e+01,8.978685377320132222e-02,1.906805913105225070e-02,1.527519939775113017e-10
3.584999999999999964e+00,1.088486330970847710e-01,5.442431654854238510e+09,8.719736829549413279e-10,-2.012225552248038694e-10,-1.006112776123336516e+01,8.978325392348089629e-02,1.906537917360387469e-02,1.527305251514917814e-10
3.589999999999999858e+00,1.088423535802093278e-01,5.442117679010466576e+09,8.719233784788881480e-10,-2.012132536358316159e-10,-1.006066268180438783e+01,8.977965404332151345e-02,1.906269953688781438e-02,1.527090588948213887e-10
3.595000000000000195e+00,1.088360743536000708e-01,5.441803717680003166e+09,8.718730763281233186e-10,-2.012039529108329685e-10,-1.006019764553639106e+01,8.977605412227039616e-02,1.906002023132967460e-02,1.526875952910183787e-10
3.600000000000000089e+00,1.088297954172302295e-01,5.441489770861511230e+09,8.718227765024327033e-10,-2.011946530315967190e-10,-1.005973265158536378e+01,8.977245417516861725e-02,1.905734124206161229e-02,1.526661342209782558e-10
3.604999999999999982e+00,1.088235167710737555e-01,5.441175838553688049e+09,8.717724790016074392e-10,-2.011853539809704502e-10,-1.005926769904908724e+01,8.976885419584511305e-02,1.905466257522864248e-02,1.526446757339279859e-10
3.609999999999999876e+00,1.088172384151050304e-01,5.440861920755251884e+09,8.717221838254423852e-10,-2.011760557424370195e-10,-1.005880278711265419e+01,8.976525418816611035e-02,1.905198422693892002e-02,1.526232197986904336e-10
3.615000000000000213e+00,1.088109603492989630e-01,5.440548017464947701e+09,8.716718909737362264e-10,-2.011667583003263175e-10,-1.005833791503391694e+01,8.976165414904943574e-02,1.904930620024952725e-02,1.526017664397555736e-10
3.620000000000000107e+00,1.088046825736309065e-01,5.440234128681545258e+09,8.716216004462920938e-10,-2.011574616364271358e-10,-1.005787308180879336e+01,8.975805407796888513e-02,1.904662849566202132e-02,1.525803156611413064e-10
3.625000000000000000e+00,1.087984050880769493e-01,5.439920254403847694e+09,8.715713122429179781e-10,-2.011481657335870572e-10,-1.005740828668058384e+01,8.975445395927417191e-02,1.904395112880277741e-02,1.525588675880286480e-10
3.629999999999999893e+00,1.087921278926135549e-01,5.439606394630678177e+09,8.715210263634254889e-10,-2.011388705801593786e-10,-1.005694352899445221e+01,8.975085382171879567e-02,1.904127407089475921e-02,1.525374219898882038e-10
