t,S10,S11,T1
2.905000000000000249e+00,2.122933880820247060e-03,6.054769674575614111e-04,8.766287230488768734e-02
2.910000000000000142e+00,2.122826870281979694e-03,6.054471188367151592e-04,8.765862951619791954e-02
2.915000000000000036e+00,2.122719903027401461e-03,6.054172777503179920e-04,8.765438689530405392e-02
2.919999999999999929e+00,2.122612978117739864e-03,6.053874440487804756e-04,8.765014444328547705e-02
2.925000000000000266e+00,2.122506094637385734e-03,6.053576175862052100e-04,8.764590216119431954e-02
2.930000000000000160e+00,2.122399251693334217e-03,6.053277982202928285e-04,8.764166005005644133e-02
2.935000000000000053e+00,2.122292448414633131e-03,6.052979858122604657e-04,8.763741811087231992e-02
2.939999999999999947e+00,2.122185683951810075e-03,6.052681802267468898e-04,8.763317634461707806e-02
2.944999999999999840e+00,2.122078957476366753e-03,6.052383813317314043e-04,8.762893475224201034e-02
2.950000000000000178e+00,2.121972268180261165e-03,6.052085889984517740e-04,8.762469333467430566e-02
2.955000000000000071e+00,2.121865615275386752e-03,6.051788031013206328e-04,8.762045209281811575e-02
2.959999999999999964e+00,2.121758997993090576e-03,6.051490235178524088e-04,8.761621102755495771e-02
2.964999999999999858e+00,2.121652415583689770e-03,6.051192501285830930e-04,8.761197013974408865e-02
2.970000000000000195e+00,2.121545867316012267e-03,6.050894828169971641e-04,8.760772943022367143e-02
2.975000000000000089e+00,2.121439352476925822e-03,6.050597214694502851e-04,8.760348889981069143e-02
2.979999999999999982e+00,2.121332870370893058e-03,6.050299659751047932e-04,8.759924854930173366e-02
2.984999999999999876e+00,2.121226420319559901e-03,6.050002162258596604e-04,8.759500837947349627e-02
2.990000000000000213e+00,2.121120001661297612e-03,6.049704721162783936e-04,8.759076839108299872e-02
2.995000000000000107e+00,2.121013613750813345e-03,6.049407335435257179e-04,8.758652858486862258e-02
3.000000000000000000e+00,2.120907255958740748e-03,6.049110004073043672e-04,8.758228896154984788e-02
3.004999999999999893e+00,2.120800927671252691e-03,6.048812726097917668e-04,8.757804952182858538e-02
3.010000000000000231e+00,2.120694628289653168e-03,6.048515500555785591e-04,8.757381026638878796e-02
3.015000000000000124e+00,2.120588357230035990e-03,6.048218326516084306e-04,8.756957119589747762e-02
3.020000000000000018e+00,2.120482113922900983e-03,6.047921203071219502e-04,8.756533231100477321e-02
3.024999999999999911e+00,2.120375897812803133e-03,6.047624129335972629e-04,8.756109361234457045e-02
3.030000000000000249e+00,2.120269708358001742e-03,6.047327104446971816e-04,8.755685510053470844e-02
3.035000000000000142e+00,2.120163545030126495e-03,6.047030127562146506e-04,8.755261677617760807e-02
3.040000000000000036e+00,2.120057407313852196e-03,6.046733197860190787e-04,8.754837863986042468e-02
3.044999999999999929e+00,2.119951294706563533e-03,6.046436314540065736e-04,8.754414069215578353e-02
3.050000000000000266e+00,2.119845206718048037e-03,6.046139476820465994e-04,8.753990293362173825e-02
3.055000000000000160e+00,2.119739142870193799e-03,6.045842683939398011e-04,8.753566536480233973e-02
3.060000000000000053e+00,2.119633102696686765e-03,6.045545935153641198e-04,8.753142798622791376e-02
3.064999999999999947e+00,2.119527085742714534e-03,6.045249229738303403e-04,8.752719079841528305e-02
3.070000000000000284e+00,2.119421091564694434e-03,6.044952566986374221e-04,8.752295380186855822e-02
3.075000000000000178e+00,2.119315119729985996e-03,6.044655946208285892e-04,8.751871699707879093e-02
3.080000000000000071e+00,2.119209169816623373e-03,6.044359366731474198e-04,8.751448038452490363e-02
3.084999999999999964e+00,2.119103241413053829e-03,6.044062827899965382e-04,8.751024396467341204e-02
3.089999999999999858e+00,2.118997334117879265e-03,6.043766329073963070e-04,8.750600773797921617e-02
3.095000000000000195e+00,2.118891447539608588e-03,6.043469869629434100e-04,8.750177170488596112e-02
3.100000000000000089e+00,2.118785581296402272e-03,6.043173448957746404e-04,8.749753586582564857e-02
3.104999999999999982e+00,2.118679735015845545e-03,6.042877066465270021e-04,8.749330022121956651e-02
3.109999999999999876e+00,2.118573908334719837e-03,6.042580721573037736e-04,8.748906477147834482e-02
3.115000000000000213e+00,2.118468100898756451e-03,6.042284413716325501e-04,8.748482951700216337e-02
3.120000000000000107e+00,2.118362312362431863e-03,6.041988142344344517e-04,8.748059445818101576e-02
3.125000000000000000e+00,2.118256542388748716e-03,6.041691906919892125e-04,8.747635959539494521e-02
3.129999999999999893e+00,2.118150790649023316e-03,6.041395706919014614e-04,8.747212492901448866e-02
3.135000000000000231e+00,2.118045056822673126e-03,6.041099541830659194e-04,8.746789045940069063e-02
3.140000000000000124e+00,2.117939340597034190e-03,6.040803411156371507e-04,8.746365618690522814e-02
3.145000000000000018e+00,2.117833641667156430e-03,6.040507314410013730e-04,8.745942211187117399e-02
3.149999999999999911e+00,2.117727959735601125e-03,6.040211251117397033e-04,8.745518823463249714e-02
3.155000000000000249e+00,2.117622294512274371e-03,6.039915220816053894e-04,8.745095455551481212e-02
3.160000000000000142e+00,2.117516645714241467e-03,6.039619223054896579e-04,8.744672107483551782e-02
3.165000000000000036e+00,2.117411013065540436e-03,6.039323257393949341e-04,8.744248779290389462e-02
3.169999999999999929e+00,2.117305396297016785e-03,6.039027323404099054e-04,8.743825471002120153e-02
3.175000000000000266e+00,2.117199795146160017e-03,6.038731420666803565e-04,8.743402182648100929e-02
3.180000000000000160e+00,2.117094209356930583e-03,6.038435548773829313e-04,8.742978914256942236e-02
3.185000000000000053e+00,2.116988638679605066e-03,6.038139707327006304e-04,8.742555665856518998e-02
3.189999999999999947e+00,2.116883082870618313e-03,6.037843895937978740e-04,8.742132437473987272e-02
3.195000000000000284e+00,2.116777541692411221e-03,6.037548114227959993e-04,8.741709229135802284e-02
3.200000000000000178e+00,2.116672014913290219e-03,6.037252361827498415e-04,8.741286040867757290e-02
3.205000000000000071e+00,2.116566502307264206e-03,6.036956638376234476e-04,8.740862872694950270e-02
3.209999999999999964e+00,2.116461003653925289e-03,6.036660943522709948e-04,8.740439724641858865e-02
3.214999999999999858e+00,2.116355518738297862e-03,6.036365276924102272e-04,8.740016596732320953e-02
3.220000000000000195e+00,2.116250047350706764e-03,6.036069638246046752e-04,8.739593488989558234e-02
3.225000000000000089e+00,2.116144589286644579e-03,6.035774027162411036e-04,8.739170401436191504e-02
3.229999999999999982e+00,2.116039144346654969e-03,6.035478443355101049e-04,8.738747334094250363e-02
3.234999999999999876e+00,2.115933712336190865e-03,6.035182886513848488e-04,8.738324286985206524e-02
3.240000000000000213e+00,2.115828293065506478e-03,6.034887356336036263e-04,8.737901260129966874e-02
3.245000000000000107e+00,2.115722886349531533e-03,6.034591852526497921e-04,8.737478253548891516e-02
3.250000000000000000e+00,2.115617492007763716e-03,6.034296374797334418e-04,8.737055267261790992e-02
3.254999999999999893e+00,2.115512109864146808e-03,6.034000922867738476e-04,8.736632301288008162e-02
3.260000000000000231e+00,2.115406739746964870e-03,6.033705496463813520e-04,8.736209355646361308e-02
3.265000000000000124e+00,2.115301381488736854e-03,6.033410095318405631e-04,8.735786430355153842e-02
3.270000000000000018e+00,2.115196034926107322e-03,6.033114719170948499e-04,8.735363525432232601e-02
3.274999999999999911e+00,2.115090699899751028e-03,6.032819367767273695e-04,8.734940640894979513e-02
3.280000000000000249e+00,2.114985376254267108e-03,6.032524040859487064e-04,8.734517776760315766e-02
3.285000000000000142e+00,2.114880063838089734e-03,6.032228738205782249e-04,8.734094933044700415e-02
3.290000000000000036e+00,2.114774762503384038e-03,6.031933459570313835e-04,8.733672109764184510e-02
3.294999999999999929e+00,2.114669472105955468e-03,6.031638204723036890e-04,8.733249306934369460e-02
3.300000000000000266e+00,2.114564192505174328e-03,6.031342973439567101e-04,8.732826524570473647e-02
3.305000000000000160e+00,2.114458923563866926e-03,6.031047765501047417e-04,8.732403762687282467e-02
3.310000000000000053e+00,2.114353665148243581e-03,6.030752580693994093e-04,8.731981021299208001e-02
3.314999999999999947e+00,2.114248417127809285e-03,6.030457418810183934e-04,8.731558300420286245e-02
3.320000000000000284e+00,2.114143179375288246e-03,6.030162279646518768e-04,8.731135600064159064e-02
3.325000000000000178e+00,2.114037951766536711e-03,6.029867163004889920e-04,8.730712920244122766e-02
3.330000000000000071e+00,2.113932734180470115e-03,6.029572068692052450e-04,8.730290260973092020e-02
3.334999999999999964e+00,2.113827526498990653e-03,6.029276996519541661e-04,8.729867622263669247e-02
3.339999999999999858e+00,2.113722328606901409e-03,6.028981946303497465e-04,8.729445004128083552e-02
3.345000000000000195e+00,2.113617140391856487e-03,6.028686917864604748e-04,8.729022406578275384e-02
3.350000000000000089e+00,2.113511961744262996e-03,6.028391911027930743e-04,8.728599829625824369e-02
3.354999999999999982e+00,2.113406792557239421e-03,6.028096925622870817e-04,8.728177273282024251e-02
3.359999999999999876e+00,2.113301632726528011e-03,6.027801961482999937e-04,8.727754737557845421e-02
3.365000000000000213e+00,2.113196482150441445e-03,6.027507018445976174e-04,8.727332222463968225e-02
3.370000000000000107e+00,2.113091340729797776e-03,6.027212096353464811e-04,8.726909728010788514e-02
3.375000000000000000e+00,2.112986208367860150e-03,6.026917195051014744e-04,8.726487254208403765e-02
3.379999999999999893e+00,2.112881084970262644e-03,6.026622314387952229e-04,8.726064801066639454e-02
3.385000000000000231e+00,2.112775970444973842e-03,6.026327454217328839e-04,8.725642368595053211e-02
3.390000000000000124e+00,2.112670864702226575e-03,6.026032614395798953e-04,8.725219956802952870e-02
3.395000000000000018e+00,2.112565767654458939e-03,6.025737794783536270e-04,8.724797565699368707e-02
3.399999999999999911e+00,2.112460679216264427e-03,6.025442995244139482e-04,8.724375195293079810e-02
3.405000000000000249e+00,2.112355599304344654e-03,6.025148215644571563e-04,8.723952845592645999e-02
3.410000000000000142e+00,2.112250527837444738e-03,6.024853455855050258e-04,8.723530516606360641e-02
3.415000000000000036e+00,2.112145464736315571e-03,6.024558715748985207e-04,8.723108208342311709e-02
3.419999999999999929e+00,2.112040409923653973e-03,6.024263995202889035e-04,8.722685920808335991e-02
3.425000000000000266e+00,2.111935363324057586e-03,6.023969294096306881e-04,8.722263654012060718e-02
3.430000000000000160e+00,2.111830324863984976e-03,6.023674612311729661e-04,8.721841407960904957e-02
3.435000000000000053e+00,2.111725294471697087e-03,6.023379949734553951e-04,8.721419182662056013e-02
3.439999999999999947e+00,2.111620272077225149e-03,6.023085306252968152e-04,8.720996978122520782e-02
3.445000000000000284e+00,2.111515257612320805e-03,6.022790681757903691e-04,8.720574794349078562e-02
3.450000000000000178e+00,2.111410251010409703e-03,6.022496076142969980e-04,8.720152631348332406e-02
3.455000000000000071e+00,2.111305252206560276e-03,6.022201489304386101e-04,8.719730489126707729e-02
3.459999999999999964e+00,2.111200261137433868e-03,6.021906921140909256e-04,8.719308367690423167e-02
3.464999999999999858e+00,2.111095277741248735e-03,6.021612371553781637e-04,8.718886267045528049e-02
3.470000000000000195e+00,2.110990301957744921e-03,6.021317840446670797e-04,8.718464187197885740e-02
3.475000000000000089e+00,2.110885333728144790e-03,6.021023327725591586e-04,8.718042128153204173e-02
3.479999999999999982e+00,2.110780372995109660e-03,6.020728833298874712e-04,8.717620089916999770e-02
3.484999999999999876e+00,2.110675419702715081e-03,6.020434357077083251e-04,8.717198072494647398e-02
3.490000000000000213e+00,2.110570473796407037e-03,6.020139898972972541e-04,8.716776075891344289e-02
3.495000000000000107e+00,2.110465535222977220e-03,6.019845458901437046e-04,8.716354100112135017e-02
3.500000000000000000e+00,2.110360603930520104e-03,6.019551036779450734e-04,8.715932145161935096e-02
3.504999999999999893e+00,2.110255679868406481e-03,6.019256632526024785e-04,8.715510211045483790e-02
3.510000000000000231e+00,2.110150762987252678e-03,6.018962246062141462e-04,8.715088297767389913e-02
3.515000000000000124e+00,2.110045853238884123e-03,6.018667877310725917e-04,8.714666405332116561e-02
3.520000000000000018e+00,2.109940950576309759e-03,6.018373526196574633e-04,8.714244533743986665e-02
3.524999999999999911e+00,2.109836054953695157e-03,6.018079192646339165e-04,8.713822683007201031e-02
3.530000000000000249e+00,2.109731166326327817e-03,6.017784876588451329e-04,8.713400853125817525e-02
3.535000000000000142e+00,2.109626284650595492e-03,6.017490577953083083e-04,8.712979044103773274e-02
3.540000000000000036e+00,2.109521409883954087e-03,6.017196296672140026e-04,8.712557255944887447e-02
3.544999999999999929e+00,2.109416541984905115e-03,6.016902032679163816e-04,8.712135488652834880e-02
3.550000000000000266e+00,2.109311680912964466e-03,6.016607785909319165e-04,8.711713742231191882e-02
3.555000000000000160e+00,2.109206826628648099e-03,6.016313556299377570e-04,8.711292016683422346e-02
3.560000000000000053e+00,2.109101979093432142e-03,6.016019343787625158e-04,8.710870312012863881e-02
3.564999999999999947e+00,2.108997138269742486e-03,6.015725148313868110e-04,8.710448628222747236e-02
3.570000000000000284e+00,2.108892304120925289e-03,6.015430969819377362e-04,8.710026965316208791e-02
3.575000000000000178e+00,2.108787476611226168e-03,6.015136808246856082e-04,8.709605323296272517e-02
3.580000000000000071e+00,2.108682655705765036e-03,6.014842663540401722e-04,8.709183702165849972e-02
3.584999999999999964e+00,2.108577841370516594e-03,6.014548535645466987e-04,8.708762101927768062e-02
3.589999999999999858e+00,2.108473033572289077e-03,6.014254424508845738e-04,8.708340522584749610e-02
3.595000000000000195e+00,2.108368232278706473e-03,6.013960330078620955e-04,8.707918964139431395e-02
3.600000000000000089e+00,2.108263437458182069e-03,6.013666252304132208e-04,8.707497426594350276e-02
3.604999999999999982e+00,2.108158649079902840e-03,6.013372191135961560e-04,8.707075909951952908e-02
3.609999999999999876e+00,2.108053867113815569e-03,6.013078146525884784e-04,8.706654414214606841e-02
3.615000000000000213e+00,2.107949091530593455e-03,6.012784118426854011e-04,8.706232939384578318e-02
3.620000000000000107e+00,2.107844322301633076e-03,6.012490106792966289e-04,8.705811485464061417e-02
3.625000000000000000e+00,2.107739559399031837e-03,6.012196111579429974e-04,8.705390052455182215e-02
3.629999999999999893e+00,2.107634802795567159e-03,6.011902132742537623e-04,8.704968640359964094e-02
3.635000000000000231e+00,2.107530052464678689e-03,6.011608170239641060e-04,8.704547249180355495e-02
3.640000000000000124e+00,2.107425308380461802e-03,6.011314224029144868e-04,8.704125878918246573e-02
3.645000000000000018e+00,2.107320570517643311e-03,6.011020294070437003e-04,8.703704529575437276e-02
3.649999999999999911e+00,2.107215838851564122e-03,6.010726380323902886e-04,8.703283201153666493e-02
3.655000000000000249e+00,2.107111113358167958e-03,6.010432482750887456e-04,8.702861893654598169e-02
3.660000000000000142e+00,2.107006394013992683e-03,6.010138601313666984e-04,8.702440607079824086e-02
3.665000000000000036e+00,2.106901680796140815e-03,6.009844735975433888e-04,8.702019341430881905e-02
3.669999999999999929e+00,2.106796973682276489e-03,6.009550886700269637e-04,8.701598096709230179e-02
3.675000000000000266e+00,2.106692272650609408e-03,6.009257053453118721e-04,8.701176872916278893e-02
3.680000000000000160e+00,2.106587577679880103e-03,6.008963236199783235e-04,8.700755670053354762e-02
3.685000000000000053e+00,2.106482888749351256e-03,6.008669434906881678e-04,8.700334488121751197e-02
3.689999999999999947e+00,2.106378205838782981e-03,6.008375649541847869e-04,8.699913327122685280e-02
3.695000000000000284e+00,2.106273528928436292e-03,6.008081880072884328e-04,8.699492187057322745e-02
3.700000000000000178e+00,2.106168857999049689e-03,6.007788126468979620e-04,8.699071067926771039e-02
3.705000000000000071e+00,2.106064193031830043e-03,6.007494388699856315e-04,8.698649969732082099e-02
3.709999999999999964e+00,2.105959534008445232e-03,6.007200666735973155e-04,8.698228892474263452e-02
3.714999999999999858e+00,2.105854880911005485e-03,6.006906960548490364e-04,8.697807836154256012e-02
3.720000000000000195e+00,2.105750233722056882e-03,6.006613270109271811e-04,8.697386800772964610e-02
3.725000000000000089e+00,2.105645592424572245e-03,6.006319595390855739e-04,8.696965786331245507e-02
3.729999999999999982e+00,2.105540957001934225e-03,6.006025936366427660e-04,8.696544792829877246e-02
3.734999999999999876e+00,2.105436327437936600e-03,6.005732293009834449e-04,8.696123820269639759e-02
3.740000000000000213e+00,2.105331703716756091e-03,6.005438665295538807e-04,8.695702868651224160e-02
3.745000000000000107e+00,2.105227085822964934e-03,6.005145053198622518e-04,8.695281937975310460e-02
3.750000000000000000e+00,2.105122473741499658e-03,6.004851456694750662e-04,8.694861028242505119e-02
3.754999999999999893e+00,2.105017867457671058e-03,6.004557875760191139e-04,8.694440139453402105e-02
3.760000000000000231e+00,2.104913266957137308e-03,6.004264310371757200e-04,8.694019271608521837e-02
3.765000000000000124e+00,2.104808672225911333e-03,6.003970760506822631e-04,8.693598424708362526e-02
3.770000000000000018e+00,2.104704083250343461e-03,6.003677226143321749e-04,8.693177598753400181e-02
3.774999999999999911e+00,2.104599500017111883e-03,6.003383707259685436e-04,8.692756793744038646e-02
3.780000000000000249e+00,2.104494922513219183e-03,6.003090203834871496e-04,8.692336009680665110e-02
3.785000000000000142e+00,2.104390350725982364e-03,6.002796715848344056e-04,8.691915246563622355e-02
3.790000000000000036e+00,2.104285784643025042e-03,6.002503243280045376e-04,8.691494504393222631e-02
3.794999999999999929e+00,2.104181224252268338e-03,6.002209786110400186e-04,8.691073783169742106e-02
3.800000000000000266e+00,2.104076669541925671e-03,6.001916344320291832e-04,8.690653082893418091e-02
3.805000000000000160e+00,2.103972120500497995e-03,6.001622917891073121e-04,8.690232403564457364e-02
3.810000000000000053e+00,2.103867577116760347e-03,6.001329506804520784e-04,8.689811745183050051e-02
3.814999999999999947e+00,2.103763039379758382e-03,6.001036111042843063e-04,8.689391107749327992e-02
3.820000000000000284e+00,2.103658507278802735e-03,6.000742730588680797e-04,8.688970491263410534e-02
3.825000000000000178e+00,2.103553980803462512e-03,6.000449365425085738e-04,8.688549895725385108e-02
3.830000000000000071e+00,2.103449459943557056e-03,6.000156015535496696e-04,8.688129321135300287e-02
3.834999999999999964e+00,2.103344944689149870e-03,5.999862680903747135e-04,8.687708767493189377e-02
3.839999999999999858e+00,2.103240435030541682e-03,5.999569361514057574e-04,8.687288234799046827e-02
3.845000000000000195e+00,2.103135930958271310e-03,5.999276057351006324e-04,8.686867723052836554e-02
3.850000000000000089e+00,2.103031432463098750e-03,5.998982768399555498e-04,8.686447232254519701e-02
3.854999999999999982e+00,2.102926939536012112e-03,5.998689494645000064e-04,8.686026762404011614e-02
3.859999999999999876e+00,2.102822452168210711e-03,5.998396236072980848e-04,8.685606313501210984e-02
3.865000000000000213e+00,2.102717970351103329e-03,5.998102992669489958e-04,8.685185885545984585e-02
3.870000000000000107e+00,2.102613494076310818e-03,5.997809764420831751e-04,8.684765478538179762e-02
3.875000000000000000e+00,2.102509023335647452e-03,5.997516551313633679e-04,8.684345092477620265e-02
3.879999999999999893e+00,2.102404558121127864e-03,5.997223353334831105e-04,8.683924727364106255e-02
3.885000000000000231e+00,2.102300098424954907e-03,5.996930170471686822e-04,8.683504383197417076e-02
3.890000000000000124e+00,2.102195644239519649e-03,5.996637002711726000e-04,8.683084059977316804e-02
3.895000000000000018e+00,2.102091195557392704e-03,5.996343850042779554e-04,8.682663757703527885e-02
3.899999999999999911e+00,2.101986752371320325e-03,5.996050712452960290e-04,8.682243476375785252e-02
3.905000000000000249e+00,2.101882314674224841e-03,5.995757589930660741e-04,8.681823215993766940e-02
3.910000000000000142e+00,2.101777882459193812e-03,5.995464482464528226e-04,8.681402976557160700e-02
3.915000000000000036e+00,2.101673455719480898e-03,5.995171390043478946e-04,8.680982758065619587e-02
3.919999999999999929e+00,2.101569034448499355e-03,5.994878312656686057e-04,8.680562560518781390e-02
3.925000000000000266e+00,2.101464618639818996e-03,5.994585250293574252e-04,8.680142383916275572e-02
3.930000000000000160e+00,2.101360208287160990e-03,5.994292202943796990e-04,8.679722228257689964e-02
3.935000000000000053e+00,2.101255803384397859e-03,5.993999170597262517e-04,8.679302093542629049e-02
3.939999999999999947e+00,2.101151403925540471e-03,5.993706153244090498e-04,8.678881979770647348e-02
3.945000000000000284e+00,2.101047009904745411e-03,5.993413150874644544e-04,8.678461886941306325e-02
3.950000000000000178e+00,2.100942621316309773e-03,5.993120163479496434e-04,8.678041815054145236e-02
3.955000000000000071e+00,2.100838238154658592e-03,5.992827191049434786e-04,8.677621764108674196e-02
3.959999999999999964e+00,2.100733860414354809e-03,5.992534233575460721e-04,8.677201734104417197e-02
3.965000000000000302e+00,2.100629488090084099e-03,5.992241291048768350e-04,8.676781725040851045e-02
3.970000000000000195e+00,2.100525121176658773e-03,5.991948363460766454e-04,8.676361736917458101e-02
3.975000000000000089e+00,2.100420759669010401e-03,5.991655450803040541e-04,8.675941769733695741e-02
3.979999999999999982e+00,2.100316403562194154e-03,5.991362553067377779e-04,8.675521823489018569e-02
3.984999999999999876e+00,2.100212052851376660e-03,5.991069670245743146e-04,8.675101898182863147e-02
3.990000000000000213e+00,2.100107707531838168e-03,5.990776802330285934e-04,8.674681993814649383e-02
3.995000000000000107e+00,2.100003367598969953e-03,5.990483949313320233e-04,8.674262110383791635e-02
4.000000000000000000e+00,2.099899033048271708e-03,5.990191111187349871e-04,8.673842247889688994e-02
