t_ps,E_per_molecule_eV,E_total_eV,E_total_J,P_inst_per_mol_W,P_inst_total_W,E_passive_per_molecule_eV,Ergotropy_per_molecule_eV,Ergotropy_total_J
2.010000000000000231e+00,9.920842761871026538e-02,4.960421380935513496e+09,7.947471231328892494e-10,-3.380760504724406056e-10,-1.690380252362228930e+01,8.242553948180146584e-02,1.678288813690879955e-02,1.344457561199553456e-10
2.015000000000000124e+00,9.919788415297561834e-02,4.959894207648780823e+09,7.946626606606820635e-10,-3.376248434573287256e-10,-1.688124217287986539e+01,8.242007709911663982e-02,1.677780705385897853e-02,1.344050521572661802e-10
2.020000000000000018e+00,9.918735473346824982e-02,4.959367736673412323e+09,7.945783107111605486e-10,-3.371758514420560032e-10,-1.685879257210763171e+01,8.241462247758592208e-02,1.677273225588232775e-02,1.343643985435638592e-10
2.024999999999999911e+00,9.917683929161096035e-02,4.958841964580548286e+09,7.944940727349609726e-10,-3.367290397668812698e-10,-1.683645198834710754e+01,8.240917553257917638e-02,1.676766375903178397e-02,1.343237954074466367e-10
2.030000000000000249e+00,9.916633775989484867e-02,4.958316887994742393e+09,7.944099461912770972e-10,-3.362843746288371829e-10,-1.681421873143699486e+01,8.240373619437432740e-02,1.676260156552052127e-02,1.342832427666439661e-10
2.035000000000000142e+00,9.915585007185251376e-02,4.957792503592625618e+09,7.943259305476465582e-10,-3.358418230940122038e-10,-1.679209115469711833e+01,8.239830437427196619e-02,1.675754569758054757e-02,1.342427407992539077e-10
2.040000000000000036e+00,9.914537616203060455e-02,4.957268808101530075e+09,7.942420252797301118e-10,-3.354013530626104886e-10,-1.677006765313853975e+01,8.239288000059680206e-02,1.675249616143380249e-02,1.342022895551196254e-10
2.044999999999999929e+00,9.913491596596527011e-02,4.956745798298263550e+09,7.941582298711153861e-10,-3.349629332143182631e-10,-1.674814666071324609e+01,8.238746299690728747e-02,1.674745296905798264e-02,1.341618891301931137e-10
2.049999999999999822e+00,9.912446942015794293e-02,4.956223471007897377e+09,7.940745438131229072e-10,-3.345265330288443720e-10,-1.672632665143464692e+01,8.238205329835603108e-02,1.674241612180191185e-02,1.341215395352796002e-10
2.055000000000000160e+00,9.911403646204978990e-02,4.955701823102489471e+09,7.939909666046009581e-10,-3.340921227607210483e-10,-1.670460613802424632e+01,8.237665082396639082e-02,1.673738563808339908e-02,1.340812409179219985e-10
2.060000000000000053e+00,9.910361702999877231e-02,4.955180851499938965e+09,7.939074977517425657e-10,-3.336596733895407277e-10,-1.668298366948147304e+01,8.237125550813373387e-02,1.673236152186503845e-02,1.340409933098642175e-10
2.064999999999999947e+00,9.909321106325737205e-02,4.954660553162868500e+09,7.938241367679062084e-10,-3.332291566085211044e-10,-1.666145783044339623e+01,8.236586728436094684e-02,1.672734377889642521e-02,1.340007967571655607e-10
2.069999999999999840e+00,9.908281850195028995e-02,4.954140925097514153e+09,7.937408831734380768e-10,-3.328005448336107344e-10,-1.664002724166493863e+01,8.236048608543666827e-02,1.672233241651362168e-02,1.339606513185943932e-10
2.075000000000000178e+00,9.907243928705174174e-02,4.953621964352586746e+09,7.936577364954894726e-10,-3.323738111677018942e-10,-1.661869055840361398e+01,8.235511184531969786e-02,1.671732744173204388e-02,1.339205570503503737e-10
2.080000000000000071e+00,9.906207336036511324e-02,4.953103668018255234e+09,7.935746962678540612e-10,-3.319489293576436583e-10,-1.659744646788749378e+01,8.234974450080354003e-02,1.671232885956157321e-02,1.338805139925670908e-10
2.084999999999999964e+00,9.905172066450329549e-02,4.952586033225164413e+09,7.934917620308106044e-10,-3.315258738041945366e-10,-1.657629369018832222e+01,8.234438399265173181e-02,1.670733667185156368e-02,1.338405221600595043e-10
2.089999999999999858e+00,9.904138114286746564e-02,4.952069057143373489e+09,7.934089333309523536e-10,-3.311046195592696171e-10,-1.655523097795958165e+01,8.233903025661239161e-02,1.670235088625507403e-02,1.338005816141353460e-10
2.095000000000000195e+00,9.903105473962756089e-02,4.951552736981377602e+09,7.933262097210310234e-10,-3.306851422658012269e-10,-1.653425711330783088e+01,8.233368323423365109e-02,1.669737150539390980e-02,1.337606923757976365e-10
2.100000000000000089e+00,9.902074139970505617e-02,4.951037069985252380e+09,7.932435907598193760e-10,-3.302674181611270636e-10,-1.651337090804008767e+01,8.232834286782027278e-02,1.669239853188478340e-02,1.337208544660085025e-10
2.104999999999999982e+00,9.901044106875303563e-02,4.950522053437651634e+09,7.931610760119504383e-10,-3.298514240892721735e-10,-1.649257120446418412e+01,8.232300910338093136e-02,1.668743196537210427e-02,1.336810678819194183e-10
2.109999999999999876e+00,9.900015369313830416e-02,4.950007684656915665e+09,7.930786650477750195e-10,-3.294371374435624690e-10,-1.647185687217279337e+01,8.231768187942889448e-02,1.668247181370940968e-02,1.336413326864440611e-10
2.115000000000000213e+00,9.898987921992484507e-02,4.949493960996242523e+09,7.929963574432286389e-10,-3.290245361532839600e-10,-1.645122680767963175e+01,8.231236114527629155e-02,1.667751807464855351e-02,1.336016488615728994e-10
2.120000000000000107e+00,9.897961759685709737e-02,4.948980879842854500e+09,7.929141527796982460e-10,-3.286135986995646215e-10,-1.643067993497243151e+01,8.230704684788972547e-02,1.667257074896737190e-02,1.335620164135370074e-10
2.125000000000000000e+00,9.896936877234212282e-02,4.948468438617106438e+09,7.928320506438791188e-10,-3.282043040937750536e-10,-1.641021520468348172e+01,8.230173893691329623e-02,1.666762983542882659e-02,1.335224353324266578e-10
2.129999999999999893e+00,9.895913269543431257e-02,4.947956634771715164e+09,7.927500506276513031e-10,-3.277966318324239766e-10,-1.638983159164490644e+01,8.229643735287664463e-02,1.666269534255766793e-02,1.334829056865326154e-10
2.135000000000000231e+00,9.894890931582052407e-02,4.947445465791026115e+09,7.926681523279627736e-10,-3.273905619145224072e-10,-1.636952809570357203e+01,8.229114205469834076e-02,1.665776726112218331e-02,1.334434274019006942e-10
2.140000000000000124e+00,9.893869858380349713e-02,4.946934929190175056e+09,7.925863553466942933e-10,-3.269860748254900317e-10,-1.634930374126997776e+01,8.228585299169613454e-02,1.665284559210736259e-02,1.334040004864215509e-10
2.145000000000000018e+00,9.892850045028808714e-02,4.946425022514404297e+09,7.925046592905502255e-10,-3.265831515123794929e-10,-1.632915757563023362e+01,8.228057011797282327e-02,1.664793033231526387e-02,1.333646249144768333e-10
2.149999999999999911e+00,9.891831486676617990e-02,4.945915743338309288e+09,7.924230637709379721e-10,-3.261817733739237526e-10,-1.630908866869867779e+01,8.227529337331375425e-02,1.664302149345242565e-02,1.333253007798462822e-10
2.155000000000000249e+00,9.890814178530370204e-02,4.945407089265185356e+09,7.923415684038631288e-10,-3.257819222573597181e-10,-1.628909611288690940e+01,8.227002272750535972e-02,1.663811905779834233e-02,1.332860279405729866e-10
2.160000000000000142e+00,9.889798115852552196e-02,4.944899057926276207e+09,7.922601728098091301e-10,-3.253835804450874736e-10,-1.626917902224522550e+01,8.226475813219430444e-02,1.663322302633121752e-02,1.332468064044932161e-10
2.165000000000000036e+00,9.888783293960341780e-02,4.944391646980171204e+09,7.921788766136406760e-10,-3.249867306210007200e-10,-1.624933653103653342e+01,8.225949954555701604e-02,1.662833339404640176e-02,1.332076361315152843e-10
2.169999999999999929e+00,9.887769708224304621e-02,4.943884854112152100e+09,7.920976794444988870e-10,-3.245913558889097420e-10,-1.622956779446394648e+01,8.225424690354037061e-02,1.662345017870267561e-02,1.331685172639027535e-10
2.175000000000000266e+00,9.886757354067068904e-02,4.943378677033534050e+09,7.920165809356960450e-10,-3.241974397602594301e-10,-1.620987198801594786e+01,8.224900018923367306e-02,1.661857335143701597e-02,1.331294495704372650e-10
2.180000000000000160e+00,9.885746226962123517e-02,4.942873113481061935e+09,7.919355807246187101e-10,-3.238049661147422486e-10,-1.619024830573471263e+01,8.224375935637108503e-02,1.661370291325015014e-02,1.330904330591355949e-10
2.185000000000000053e+00,9.884736322432707833e-02,4.942368161216354370e+09,7.918546784526386954e-10,-3.234139192140625212e-10,-1.617069596069632098e+01,8.223852435083359169e-02,1.660883887349348664e-02,1.330514678049107349e-10
2.189999999999999947e+00,9.883727636050543275e-02,4.941863818025271416e+09,7.917738737650117368e-10,-3.230242836913485186e-10,-1.615121418457420077e+01,8.223329514648451688e-02,1.660398121402091587e-02,1.330125536623963165e-10
2.194999999999999840e+00,9.882720163434775829e-02,4.941360081717388153e+09,7.916931663107929144e-10,-3.226360445348470750e-10,-1.613180222673690878e+01,8.222807169902356106e-02,1.659912993532419723e-02,1.329736906355317873e-10
2.200000000000000178e+00,9.881713900250829741e-02,4.940856950125414848e+09,7.916125557427442148e-10,-3.222491870731005110e-10,-1.611245935365150217e+01,8.222285397748176072e-02,1.659428502502653668e-02,1.329348786251680998e-10
2.205000000000000071e+00,9.880708842209422194e-02,4.940354421104711533e+09,7.915320417172564659e-10,-3.218636969734643260e-10,-1.609318484866525978e+01,8.221764192237898672e-02,1.658944649971523522e-02,1.328961177641841677e-10
2.209999999999999964e+00,9.879704985065428102e-02,4.939852492532713890e+09,7.914516238942573131e-10,-3.214795602461306050e-10,-1.607397801231127232e+01,8.221243552040768954e-02,1.658461433024659148e-02,1.328574078191132264e-10
2.214999999999999858e+00,9.878702324616894792e-02,4.939351162308447838e+09,7.913713019371335677e-10,-3.210967631996587885e-10,-1.605483815998013597e+01,8.220723472606054905e-02,1.657978852010839887e-02,1.328187488178955758e-10
2.220000000000000195e+00,9.877700856704138554e-02,4.938850428352068901e+09,7.912910755126575879e-10,-3.207152924627867713e-10,-1.603576462312776130e+01,8.220203951693957900e-02,1.657496905010180654e-02,1.327801406067314565e-10
2.225000000000000089e+00,9.876700577208671894e-02,4.938350288604335785e+09,7.912109442909022860e-10,-3.203351349765958472e-10,-1.601675674882426392e+01,8.219684981748390240e-02,1.657015595460281654e-02,1.327415834610029690e-10
2.229999999999999982e+00,9.875701482052312574e-02,4.937850741026156425e+09,7.911309079451692668e-10,-3.199562779707937869e-10,-1.599781389853160363e+01,8.219166563827720595e-02,1.656534918224591979e-02,1.327030769692271012e-10
2.234999999999999876e+00,9.874703567196288501e-02,4.937351783598144531e+09,7.910509661519170702e-10,-3.195787089512211021e-10,-1.597893544757971540e+01,8.218648692798825872e-02,1.656054874397462628e-02,1.326646212190709617e-10
2.240000000000000213e+00,9.873706828640388400e-02,4.936853414320194244e+09,7.909711185906935487e-10,-3.192024157170034621e-10,-1.596012078585044947e+01,8.218131366922348802e-02,1.655575461718039598e-02,1.326262160294202020e-10
2.245000000000000107e+00,9.872711262422002865e-02,4.936355631211001396e+09,7.908913649440587331e-10,-3.188273863417052115e-10,-1.594136931707907934e+01,8.217614578105858492e-02,1.655096684316144373e-02,1.325878617311100506e-10
2.250000000000000000e+00,9.871716864615351361e-02,4.935858432307675362e+09,7.908117048975227937e-10,-3.184536091489771723e-10,-1.592268045747186989e+01,8.217098328739272373e-02,1.654618535876078989e-02,1.325495578181972178e-10
2.254999999999999893e+00,9.870723631330702297e-02,4.935361815665350914e+09,7.907321381394840021e-10,-3.180810727284385121e-10,-1.590405363643367309e+01,8.216582613940486002e-02,1.654141017390216295e-02,1.325113043701796025e-10
2.260000000000000231e+00,9.869731558713501496e-02,4.934865779356750488e+09,7.906526643611584206e-10,-3.177097659280534472e-10,-1.588548829640785698e+01,8.216067430460777254e-02,1.653664128252724241e-02,1.324731013385246827e-10
2.265000000000000124e+00,9.868740642943617247e-02,4.934370321471808434e+09,7.905732832565199316e-10,-3.173396778293555295e-10,-1.586698389145021793e+01,8.215552771990219938e-02,1.653187870953397309e-02,1.324349489226870041e-10
2.270000000000000018e+00,9.867750880234645028e-02,4.933875440117322922e+09,7.904939945222440927e-10,-3.169707977523180851e-10,-1.584853988759277854e+01,8.215038641127059282e-02,1.652712239107585745e-02,1.323968466111997267e-10
2.274999999999999911e+00,9.866762266833106754e-02,4.933381133416553497e+09,7.904147978576438238e-10,-3.166031152530248744e-10,-1.583015576266916469e+01,8.214525032842441565e-02,1.652237233990665188e-02,1.323587945062317019e-10
2.280000000000000249e+00,9.865774799017788810e-02,4.932887399508893967e+09,7.903356929646172941e-10,-3.162366201173173448e-10,-1.581183100587804802e+01,8.214011944167685930e-02,1.651762854850102880e-02,1.323207925474984204e-10
2.285000000000000142e+00,9.864788473098966282e-02,4.932394236549483299e+09,7.902566795475850568e-10,-3.158713023375012244e-10,-1.579356511688092723e+01,8.213499368568949466e-02,1.651289104530016816e-02,1.322828409628388201e-10
2.290000000000000036e+00,9.863803285417886701e-02,4.931901642708943367e+09,7.901777573134484831e-10,-3.155071521254755330e-10,-1.577535760626778938e+01,8.212987309064555264e-02,1.650815976353331438e-02,1.322449392173602028e-10
2.294999999999999929e+00,9.862819232345919340e-02,4.931409616172959328e+09,7.900989259715223471e-10,-3.151441599116737907e-10,-1.575720799555710983e+01,8.212475761843353317e-02,1.650343470502566023e-02,1.322070873256839680e-10
2.300000000000000266e+00,9.861836310284036178e-02,4.930918155142018318e+09,7.900201852334928464e-10,-3.147823163113944584e-10,-1.573911581555148587e+01,8.211964723099583752e-02,1.649871587184452426e-02,1.321692853043711764e-10
2.305000000000000160e+00,9.860854515662183239e-02,4.930427257831091881e+09,7.899415348133668335e-10,-3.144216121428003880e-10,-1.572108060715254396e+01,8.211454186036763747e-02,1.649400329625419492e-02,1.321315334118872317e-10
2.310000000000000053e+00,9.859873844938638054e-02,4.929936922469319344e+09,7.898629744274212551e-10,-3.140620384281893714e-10,-1.570310192141914740e+01,8.210944154703504749e-02,1.648929690235133305e-02,1.320938310401794203e-10
2.314999999999999947e+00,9.858894294599389319e-02,4.929447147299695015e+09,7.897845037941526934e-10,-3.137035863649832626e-10,-1.568517931825772393e+01,8.210434625439211320e-02,1.648459669160177998e-02,1.320561782009903725e-10
2.319999999999999840e+00,9.857915861157648396e-02,4.928957930578824043e+09,7.897061226342385923e-10,-3.133462473280573178e-10,-1.566731236639316194e+01,8.209925590875501167e-02,1.647990270282147229e-02,1.320185752052700242e-10
2.325000000000000178e+00,9.856938541153242861e-02,4.928469270576621056e+09,7.896278306704885572e-10,-3.129900128803281078e-10,-1.564950064399454277e+01,8.209417054464999974e-02,1.647521486688242887e-02,1.319810214992422293e-10
2.330000000000000071e+00,9.855962331152041955e-02,4.927981165576021194e+09,7.895496276277985498e-10,-3.126348747543305508e-10,-1.563174373771471437e+01,8.208909010527290495e-02,1.647053320624751460e-02,1.319435172628543657e-10
2.334999999999999964e+00,9.854987227745468092e-02,4.927493613872734070e+09,7.894715132331111834e-10,-3.122808248469239570e-10,-1.561404124232649338e+01,8.208401459046585358e-02,1.646585768698882735e-02,1.319060622243139352e-10
2.339999999999999858e+00,9.854013227549981990e-02,4.927006613774991035e+09,7.893934872153752946e-10,-3.119278552218331270e-10,-1.559639276108646300e+01,8.207894392287595764e-02,1.646118835262386226e-02,1.318686567322345267e-10
2.345000000000000195e+00,9.853040327206524784e-02,4.926520163603261948e+09,7.893155493055003446e-10,-3.115759581088013193e-10,-1.557879790545848664e+01,8.207387814453398489e-02,1.645652512753126295e-02,1.318313001808223018e-10
2.350000000000000089e+00,9.852068523380062837e-02,4.926034261690031052e+09,7.892376992363208509e-10,-3.112251258779675031e-10,-1.556125629390589893e+01,8.206881719649487816e-02,1.645186803730575020e-02,1.317939927751135692e-10
2.354999999999999982e+00,9.851097812759156136e-02,4.925548906379577637e+09,7.891599367425612318e-10,-3.108753510538424025e-10,-1.554376755269186106e+01,8.206376108096088973e-02,1.644721704663067163e-02,1.317567342321907426e-10
2.359999999999999876e+00,9.850128192055435106e-02,4.925064096027717590e+09,7.890822615607940340e-10,-3.105266263176378368e-10,-1.552633131587936077e+01,8.205870972164121258e-02,1.644257219891313848e-02,1.317195248997831290e-10
2.365000000000000213e+00,9.849159658003134310e-02,4.924579829001566887e+09,7.890046734294025023e-10,-3.101789444899025449e-10,-1.550894722450175323e+01,8.205366316346220101e-02,1.643793341656914209e-02,1.316823641563743321e-10
2.370000000000000107e+00,9.848192207358694161e-02,4.924096103679347038e+09,7.889271720885490438e-10,-3.098322985250164717e-10,-1.549161492622806691e+01,8.204862134577653454e-02,1.643330072781040707e-02,1.316452522279651395e-10
2.375000000000000000e+00,9.847225836900330709e-02,4.923612918450165749e+09,7.888497572801402794e-10,-3.094866815177552729e-10,-1.547433407588687260e+01,8.204358428069527531e-02,1.642867408830803178e-02,1.316081887594418997e-10
2.379999999999999893e+00,9.846260543427574896e-02,4.923130271713787079e+09,7.887724287477900272e-10,-3.091420866994786670e-10,-1.545710433498607017e+01,8.203855187629273404e-02,1.642405355798301492e-02,1.315711742308247339e-10
2.385000000000000231e+00,9.845296323760896473e-02,4.922648161880448341e+09,7.886951862367903515e-10,-3.087985074203427433e-10,-1.543992537098529283e+01,8.203352419111206717e-02,1.641943904649689756e-02,1.315342079184228369e-10
2.390000000000000124e+00,9.844333174741332071e-02,4.922166587370666504e+09,7.886180294940801296e-10,-3.084559371588290827e-10,-1.542279685793619137e+01,8.202850116182149043e-02,1.641483058559183028e-02,1.314972900765188444e-10
2.395000000000000018e+00,9.843371093230050828e-02,4.921685546615025520e+09,7.885409582682111379e-10,-3.081143695242858564e-10,-1.540571847623505164e+01,8.202348280198627772e-02,1.641022813031423055e-02,1.314604203449948428e-10
2.399999999999999911e+00,9.842410076107972750e-02,4.921205038053986549e+09,7.884639723093177559e-10,-3.077737982389283758e-10,-1.538868991193885449e+01,8.201846903154649815e-02,1.640563172953322935e-02,1.314235991153357187e-10
2.405000000000000249e+00,9.841450120275460622e-02,4.920725060137730598e+09,7.883870713690916340e-10,-3.074342171369920596e-10,-1.537171085685258731e+01,8.201345989417245519e-02,1.640104130858215103e-02,1.313868257893955133e-10
2.410000000000000142e+00,9.840491222651912007e-02,4.920245611325956345e+09,7.883102552007492268e-10,-3.070956201723557303e-10,-1.535478100861655548e+01,8.200845534451674246e-02,1.639645688200237761e-02,1.313501004836635131e-10
2.415000000000000036e+00,9.839533380175426169e-02,4.919766690087713242e+09,7.882335235590053230e-10,-3.067580014102830430e-10,-1.533790007051720750e+01,8.200345535737275926e-02,1.639187844438150243e-02,1.313134231547815469e-10
2.419999999999999929e+00,9.838576589802448813e-02,4.919288294901224136e+09,7.881568762000441978e-10,-3.064213550140817163e-10,-1.532106775070133153e+01,8.199845991104354193e-02,1.638730598698094620e-02,1.312767937327458883e-10
2.425000000000000266e+00,9.837620848507498683e-02,4.918810424253748894e+09,7.880803128814983128e-10,-3.060856752539973787e-10,-1.530428376271447632e+01,8.199346901053850001e-02,1.638273947453648682e-02,1.312402119350589776e-10
2.430000000000000160e+00,9.836666153282787317e-02,4.918333076641393661e+09,7.880038333624171933e-10,-3.057509565129310403e-10,-1.528754782564647030e+01,8.198848262184883773e-02,1.637817891097903544e-02,1.312036777932108829e-10
2.435000000000000053e+00,9.835712501137897079e-02,4.917856250568948746e+09,7.879274374032417860e-10,-3.054171932616633797e-10,-1.527085966308368370e+01,8.198350072259301402e-02,1.637362428878595677e-02,1.311671912469386273e-10
2.439999999999999947e+00,9.834759889099549401e-02,4.917379944549775124e+09,7.878511247657864675e-10,-3.050843800688073809e-10,-1.525421900342917070e+01,8.197852330149195399e-02,1.636907558950354002e-02,1.311307521484117486e-10
2.444999999999999840e+00,9.833808314211220369e-02,4.916904157105609894e+09,7.877748952132073013e-10,-3.047525116014436079e-10,-1.523762558007729240e+01,8.197355033430780979e-02,1.636453280780439390e-02,1.310943604549530524e-10
2.450000000000000178e+00,9.832857773532922840e-02,4.916428886766461372e+09,7.876987485099855976e-10,-3.044215826185556997e-10,-1.522107913091895171e+01,8.196858182442219587e-02,1.635999591090703253e-02,1.310580159039539680e-10
2.455000000000000071e+00,9.831908264140845621e-02,4.915954132070423126e+09,7.876226844218981351e-10,-3.040915879610777328e-10,-1.520457939805055503e+01,8.196361773209127899e-02,1.635546490931717722e-02,1.310217185795745394e-10
2.459999999999999964e+00,9.830959783127195262e-02,4.915479891563597679e+09,7.875467027160049595e-10,-3.037625225616351002e-10,-1.518812612806505058e+01,8.195865804946414479e-02,1.635093978180780783e-02,1.309854683117676292e-10
2.464999999999999858e+00,9.830012327599797761e-02,4.915006163799899101e+09,7.874708031606174342e-10,-3.034343814445445114e-10,-1.517171907222655136e+01,8.195370274532033650e-02,1.634642053067764111e-02,1.309492651189479580e-10
2.470000000000000195e+00,9.829065894681905668e-02,4.914532947340952873e+09,7.873949855252826269e-10,-3.031071597059087184e-10,-1.515535798530618194e+01,8.194875183111857697e-02,1.634190711570047971e-02,1.309131086788681896e-10
2.475000000000000089e+00,9.828120481511957995e-02,4.914060240755978584e+09,7.873192495807642846e-10,-3.027808525233573943e-10,-1.513904262614960317e+01,8.194380527326888819e-02,1.633739954185069176e-02,1.308769990313774139e-10
2.479999999999999982e+00,9.827176085243308212e-02,4.913588042621654510e+09,7.872435950990210168e-10,-3.024554551602822979e-10,-1.512277275801170617e+01,8.193886305709006945e-02,1.633289779534301267e-02,1.308409360660434263e-10
2.484999999999999876e+00,9.826232703043955019e-02,4.913116351521977425e+09,7.871680218531841683e-10,-3.021309629563081534e-10,-1.510654814784356859e+01,8.193392515008186827e-02,1.632840188035768192e-02,1.308049198163537031e-10
2.490000000000000213e+00,9.825290332096338342e-02,4.912645166048169136e+09,7.870925296175426195e-10,-3.018073713152224309e-10,-1.509036856575403363e+01,8.192899157009869704e-02,1.632391175086468638e-02,1.307689499135671539e-10
2.495000000000000107e+00,9.824348969597153369e-02,4.912174484798576355e+09,7.870171181675266571e-10,-3.014846757208572138e-10,-1.507423378604289610e+01,8.192406228608180296e-02,1.631942740988973073e-02,1.307330263819223420e-10
2.500000000000000000e+00,9.823408612757017488e-02,4.911704306378508568e+09,7.869417872796823307e-10,-3.011628717353951332e-10,-1.505814358676434495e+01,8.191913727370003784e-02,1.631494885387013705e-02,1.306971491928790548e-10
2.504999999999999893e+00,9.822469258800324565e-02,4.911234629400162697e+09,7.868665367316589422e-10,-3.008419549741701376e-10,-1.504209774870832916e+01,8.191421651123252656e-02,1.631047607677071909e-02,1.306613182980901622e-10
2.510000000000000231e+00,9.821530904965067310e-02,4.910765452482533455e+09,7.867913663021951902e-10,-3.005219211270550750e-10,-1.502609605636098422e+01,8.190930002458858550e-02,1.630600902506208760e-02,1.306255332687379711e-10
2.515000000000000124e+00,9.820593548502534742e-02,4.910296774251267433e+09,7.867162757710952856e-10,-3.002027659557088355e-10,-1.501013829780276865e+01,8.190438775482294931e-02,1.630154773020239811e-02,1.305897943568300860e-10
2.520000000000000018e+00,9.819657186677176186e-02,4.909828593338587761e+09,7.866412649192172672e-10,-2.998844852802355827e-10,-1.499422426399542019e+01,8.189947969659287785e-02,1.629709217017888401e-02,1.305541013860247836e-10
2.524999999999999911e+00,9.818721816766370902e-02,4.909360908383185387e+09,7.865663335284554243e-10,-2.995670749768554128e-10,-1.497835374881105963e+01,8.189457583642745231e-02,1.629264233123625671e-02,1.305184542461301033e-10
2.530000000000000249e+00,9.817787436060300410e-02,4.908893718030150414e+09,7.864914813817291298e-10,-2.992505309923039150e-10,-1.496252654964337125e+01,8.188967619030382283e-02,1.628819817029918127e-02,1.304828525920744952e-10
2.535000000000000142e+00,9.816854041861643176e-02,4.908427020930821419e+09,7.864167082629590589e-10,-2.989348493364206330e-10,-1.494674246682552621e+01,8.188478069917674851e-02,1.628375971943968326e-02,1.304472966807832820e-10
2.540000000000000036e+00,9.815921631485494125e-02,4.907960815742747307e+09,7.863420139570608814e-10,-2.986200260582203844e-10,-1.493100130290258676e+01,8.187988936420972919e-02,1.627932695064521207e-02,1.304117862878511522e-10
2.544999999999999929e+00,9.814990202259185614e-02,4.907495101129592896e+09,7.862673982499300628e-10,-2.983060572776569959e-10,-1.491530286389752291e+01,8.187500217068240105e-02,1.627489985190945510e-02,1.303763213170969564e-10
2.550000000000000266e+00,9.814059751522027919e-02,4.907029875761013985e+09,7.861928609284219082e-10,-2.979929391746118756e-10,-1.489964695874368772e+01,8.187011913065871116e-02,1.627047838456156803e-02,1.303409014587330507e-10
2.555000000000000160e+00,9.813130276625202375e-02,4.906565138312601089e+09,7.861184017803426701e-10,-2.976806679647535733e-10,-1.488403339822252747e+01,8.186524018804862413e-02,1.626606257820339962e-02,1.303055269498964004e-10
2.560000000000000053e+00,9.812201774931632314e-02,4.906100887465816498e+09,7.860440205944394156e-10,-2.973692399300309670e-10,-1.486846199650608469e+01,8.186036534988244684e-02,1.626165239943387630e-02,1.302701975230149634e-10
2.564999999999999947e+00,9.811274243815712448e-02,4.905637121907855988e+09,7.859697171603775892e-10,-2.970586514013090875e-10,-1.485293257008015644e+01,8.185549460294895552e-02,1.625724783520816896e-02,1.302349130735880405e-10
2.569999999999999840e+00,9.810347680663265846e-02,4.905173840331632614e+09,7.858954912687388413e-10,-2.967488987539221952e-10,-1.483744493768608663e+01,8.185062793445563312e-02,1.625284887217702534e-02,1.301996734946764036e-10
2.575000000000000178e+00,9.809422082871305237e-02,4.904711041435652733e+09,7.858213427110007621e-10,-2.964399784152970768e-10,-1.482199892077187542e+01,8.184576532231059576e-02,1.624845550640245662e-02,1.301644787547332713e-10
2.580000000000000071e+00,9.808497447847952522e-02,4.904248723923975945e+09,7.857472712795310918e-10,-2.961318868609296389e-10,-1.480659434304106981e+01,8.184090675982272356e-02,1.624406771865680166e-02,1.301293286997280750e-10
2.584999999999999964e+00,9.807573773012223661e-02,4.903786886506112099e+09,7.856732767675702460e-10,-2.958246206156554570e-10,-1.479123103077290580e+01,8.183605223255918659e-02,1.623968549756305002e-02,1.300942232385208916e-10
2.589999999999999858e+00,9.806651055793932925e-02,4.903325527896966934e+09,7.855993589692234577e-10,-2.955181762356503259e-10,-1.477590881180367433e+01,8.183120172929672642e-02,1.623530882864260283e-02,1.300591622551254379e-10
2.595000000000000195e+00,9.805729293633581867e-02,4.902864646816790581e+09,7.855255176794524018e-10,-2.952125503378646542e-10,-1.476062751689460129e+01,8.182635523265821553e-02,1.623093770367760313e-02,1.300241456837093558e-10
2.600000000000000089e+00,9.804808483982106748e-02,4.902404241991053581e+09,7.854517526940547230e-10,-2.949077395780006080e-10,-1.474538697890238836e+01,8.182151272614847370e-02,1.622657211367259378e-02,1.299891734522111001e-10
2.604999999999999982e+00,9.803888624300878540e-02,4.901944312150439262e+09,7.853780638096635182e-10,-2.946037406422535393e-10,-1.473018703210982494e+01,8.181667421235769289e-02,1.622221203065109252e-02,1.299542453365143558e-10
2.609999999999999876e+00,9.802969712061518348e-02,4.901484856030758858e+09,7.853044508237334813e-10,-2.943005502699701177e-10,-1.471502751349180471e+01,8.181183966773618310e-02,1.621785745287900038e-02,1.299193613227274257e-10
2.615000000000000213e+00,9.802051744745750306e-02,4.901025872372875214e+09,7.852309135345285993e-10,-2.939981652360723965e-10,-1.469990826181310695e+01,8.180700907785398712e-02,1.621350836960351594e-02,1.298845213247109520e-10
2.620000000000000107e+00,9.801134719845322474e-02,4.900567359922660828e+09,7.851574517411154310e-10,-2.936965823580458347e-10,-1.468482911790488288e+01,8.180218242727020639e-02,1.620916477118301835e-02,1.298497252652269451e-10
2.625000000000000000e+00,9.800218634861825040e-02,4.900109317430912971e+09,7.850840652433496657e-10,-2.933957984834455608e-10,-1.466978992415533867e+01,8.179735971831718355e-02,1.620482663030106685e-02,1.298149729254466349e-10
2.629999999999999893e+00,9.799303487306679217e-02,4.899651743653339386e+09,7.850107538418737446e-10,-2.930958104994254936e-10,-1.465479052497539669e+01,8.179254092870438808e-02,1.620049394436240409e-02,1.297802642845796900e-10
2.635000000000000231e+00,9.798389274700905482e-02,4.899194637350452423e+09,7.849375173380998007e-10,-2.927966153424792212e-10,-1.463983076713338960e+01,8.178772604533481039e-02,1.619616670167424444e-02,1.297455992489566170e-10
