t,S10,S11,T1
2.899999999999999911e+00,5.068594145345111214e-04,1.415269508633582116e-04,7.854384855961119016e-02
2.905000000000000249e+00,5.055429883227646574e-04,1.411594852447818778e-04,7.853606122745192264e-02
2.910000000000000142e+00,5.042299905882342967e-04,1.407929750569066789e-04,7.852827449573848706e-02
2.915000000000000036e+00,5.029204121414760200e-04,1.404274177747392440e-04,7.852048836517595831e-02
2.919999999999999929e+00,5.016142438248055594e-04,1.400628108811066881e-04,7.851270283645894743e-02
2.925000000000000266e+00,5.003114765118283963e-04,1.396991518665533958e-04,7.850491791027182364e-02
2.930000000000000160e+00,4.990121011072718186e-04,1.393364382293215873e-04,7.849713358728939439e-02
2.935000000000000053e+00,4.977161085468031002e-04,1.389746674753264356e-04,7.848934986817669712e-02
2.939999999999999947e+00,4.964234897965541862e-04,1.386138371180502759e-04,7.848156675358966550e-02
2.944999999999999840e+00,4.951342358529090817e-04,1.382539446785073956e-04,7.847378424417465748e-02
2.950000000000000178e+00,4.938483377423488101e-04,1.378949876852259015e-04,7.846600234056951007e-02
2.955000000000000071e+00,4.925657865211285381e-04,1.375369636741806075e-04,7.845822104340333114e-02
2.959999999999999964e+00,4.912865732749214153e-04,1.371798701887182517e-04,7.845044035329661047e-02
2.964999999999999858e+00,4.900106891186930234e-04,1.368237047795431579e-04,7.844266027086151116e-02
2.970000000000000195e+00,4.887381251965212904e-04,1.364684650046898322e-04,7.843488079670232760e-02
2.975000000000000089e+00,4.874688726811615626e-04,1.361141484294231356e-04,7.842710193141542996e-02
2.979999999999999982e+00,4.862029227739062551e-04,1.357607526262194454e-04,7.841932367558922257e-02
2.984999999999999876e+00,4.849402667044735581e-04,1.354082751747555152e-04,7.841154602980476840e-02
2.990000000000000213e+00,4.836808957306352845e-04,1.350567136618246664e-04,7.840376899463601112e-02
2.995000000000000107e+00,4.824248011379911392e-04,1.347060656812928503e-04,7.839599257064933102e-02
3.000000000000000000e+00,4.811719742398578594e-04,1.343563288340860991e-04,7.838821675840423886e-02
3.004999999999999893e+00,4.799224063770767142e-04,1.340075007281549637e-04,7.838044155845345917e-02
3.010000000000000231e+00,4.786760889176395095e-04,1.336595789783877233e-04,7.837266697134305515e-02
3.015000000000000124e+00,4.774330132566029900e-04,1.333125612066038261e-04,7.836489299761259519e-02
3.020000000000000018e+00,4.761931708159880625e-04,1.329664450415417190e-04,7.835711963779498634e-02
3.024999999999999911e+00,4.749565530444003255e-04,1.326212281187701602e-04,7.834934689241722372e-02
3.030000000000000249e+00,4.737231514168909656e-04,1.322769080806643664e-04,7.834157476200009906e-02
3.035000000000000142e+00,4.724929574348793460e-04,1.319334825763998327e-04,7.833380324705851994e-02
3.040000000000000036e+00,4.712659626259086808e-04,1.315909492618995327e-04,7.832603234810128767e-02
3.044999999999999929e+00,4.700421585433732508e-04,1.312493057997717928e-04,7.831826206563190229e-02
3.050000000000000266e+00,4.688215367664518322e-04,1.309085498593061999e-04,7.831049240014814616e-02
3.055000000000000160e+00,4.676040889000053491e-04,1.305686791164584767e-04,7.830272335214238932e-02
3.060000000000000053e+00,4.663898065742151287e-04,1.302296912537630950e-04,7.829495492210163110e-02
3.064999999999999947e+00,4.651786814445080373e-04,1.298915839603255234e-04,7.828718711050768053e-02
3.070000000000000284e+00,4.639707051915011862e-04,1.295543549318189480e-04,7.827941991783743392e-02
3.075000000000000178e+00,4.627658695207082754e-04,1.292180018704150999e-04,7.827165334456266665e-02
3.080000000000000071e+00,4.615641661623696990e-04,1.288825224847488292e-04,7.826388739115039406e-02
3.084999999999999964e+00,4.603655868713996905e-04,1.285479144899146896e-04,7.825612205806255217e-02
3.089999999999999858e+00,4.591701234272531828e-04,1.282141756074411617e-04,7.824835734575699697e-02
3.095000000000000195e+00,4.579777676336179489e-04,1.278813035652163848e-04,7.824059325468667170e-02
3.100000000000000089e+00,4.567885113183761669e-04,1.275492960974871541e-04,7.823282978530020360e-02
3.104999999999999982e+00,4.556023463335562816e-04,1.272181509448569697e-04,7.822506693804155697e-02
3.109999999999999876e+00,4.544192645550159835e-04,1.268878658542068618e-04,7.821730471335090751e-02
3.115000000000000213e+00,4.532392578823525456e-04,1.265584385786807276e-04,7.820954311166404549e-02
3.120000000000000107e+00,4.520623182388654182e-04,1.262298668776845991e-04,7.820178213341261175e-02
3.125000000000000000e+00,4.508884375713736493e-04,1.259021485168447660e-04,7.819402177902434747e-02
3.129999999999999893e+00,4.497176078499876060e-04,1.255752812679532943e-04,7.818626204892291376e-02
3.135000000000000231e+00,4.485498210680862602e-04,1.252492629089707100e-04,7.817850294352839124e-02
3.140000000000000124e+00,4.473850692422581539e-04,1.249240912240175963e-04,7.817074446325707193e-02
3.145000000000000018e+00,4.462233444119922932e-04,1.245997640032976694e-04,7.816298660852138980e-02
3.149999999999999911e+00,4.450646386396416650e-04,1.242762790430948516e-04,7.815522937973019835e-02
3.155000000000000249e+00,4.439089440104042089e-04,1.239536341457764420e-04,7.814747277728896491e-02
3.160000000000000142e+00,4.427562526320796311e-04,1.236318271197326996e-04,7.813971680159975675e-02
3.165000000000000036e+00,4.416065566349369146e-04,1.233108557793477055e-04,7.813196145306107454e-02
3.169999999999999929e+00,4.404598481716949661e-04,1.229907179450010705e-04,7.812420673206807442e-02
3.175000000000000266e+00,4.393161194174307845e-04,1.226714114430491509e-04,7.811645263901269287e-02
3.180000000000000160e+00,4.381753625693127468e-04,1.223529341057583977e-04,7.810869917428384102e-02
3.185000000000000053e+00,4.370375698465924223e-04,1.220352837713087850e-04,7.810094633826716870e-02
3.189999999999999947e+00,4.359027334905885270e-04,1.217184582837967240e-04,7.809319413134536980e-02
3.195000000000000284e+00,4.347708457644138122e-04,1.214024554931646035e-04,7.808544255389782140e-02
3.200000000000000178e+00,4.336418989529140788e-04,1.210872732551905573e-04,7.807769160630111116e-02
3.205000000000000071e+00,4.325158853626580400e-04,1.207729094314912430e-04,7.806994128892923157e-02
3.209999999999999964e+00,4.313927973217916039e-04,1.204593618894873235e-04,7.806219160215292774e-02
3.214999999999999858e+00,4.302726271798434769e-04,1.201466285023547318e-04,7.805444254634044676e-02
3.220000000000000195e+00,4.291553673077263555e-04,1.198347071490307703e-04,7.804669412185692712e-02
3.225000000000000089e+00,4.280410100977045094e-04,1.195235957142104239e-04,7.803894632906510642e-02
3.229999999999999982e+00,4.269295479631253867e-04,1.192132920882765784e-04,7.803119916832512715e-02
3.234999999999999876e+00,4.258209733384010201e-04,1.189037941673003321e-04,7.802345263999442559e-02
3.240000000000000213e+00,4.247152786790152367e-04,1.185950998530474059e-04,7.801570674442795394e-02
3.245000000000000107e+00,4.236124564613126726e-04,1.182872070529248010e-04,7.800796148197795821e-02
3.250000000000000000e+00,4.225124991823923037e-04,1.179801136799554556e-04,7.800021685299442231e-02
3.254999999999999893e+00,4.214153993601065244e-04,1.176738176527826490e-04,7.799247285782504036e-02
3.260000000000000231e+00,4.203211495329971258e-04,1.173683168956563818e-04,7.798472949681498068e-02
3.265000000000000124e+00,4.192297422600567165e-04,1.170636093383717932e-04,7.797698677030705239e-02
3.270000000000000018e+00,4.181411701207395104e-04,1.167596929162756115e-04,7.796924467864167763e-02
3.274999999999999911e+00,4.170554257149648508e-04,1.164565655702717520e-04,7.796150322215730788e-02
3.280000000000000249e+00,4.159725016628738610e-04,1.161542252467575383e-04,7.795376240119006317e-02
3.285000000000000142e+00,4.148923906047865097e-04,1.158526698976152593e-04,7.794602221607385695e-02
3.290000000000000036e+00,4.138150852012092008e-04,1.155518974802181728e-04,7.793828266714047937e-02
3.294999999999999929e+00,4.127405781327136134e-04,1.152519059574006090e-04,7.793054375471951400e-02
3.300000000000000266e+00,4.116688620997641514e-04,1.149526932974132058e-04,7.792280547913858768e-02
3.305000000000000160e+00,4.105999298227339350e-04,1.146542574739310277e-04,7.791506784072334268e-02
3.310000000000000053e+00,4.095337740418917368e-04,1.143565964660531040e-04,7.790733083979745066e-02
3.314999999999999947e+00,4.084703875171570597e-04,1.140597082582376758e-04,7.789959447668239056e-02
3.320000000000000284e+00,4.074097630280968849e-04,1.137635908403045534e-04,7.789185875169789275e-02
3.325000000000000178e+00,4.063518933739460547e-04,1.134682422074435599e-04,7.788412366516152263e-02
3.330000000000000071e+00,4.052967713734217112e-04,1.131736603601660130e-04,7.787638921738927744e-02
3.334999999999999964e+00,4.042443898646303261e-04,1.128798433042819569e-04,7.786865540869522540e-02
3.339999999999999858e+00,4.031947417050809278e-04,1.125867890509065183e-04,7.786092223939149182e-02
3.345000000000000195e+00,4.021478197716371258e-04,1.122944956164493354e-04,7.785318970978848119e-02
3.350000000000000089e+00,4.011036169603017878e-04,1.120029610225572851e-04,7.784545782019469673e-02
3.354999999999999982e+00,4.000621261862349833e-04,1.117121832961223568e-04,7.783772657091707348e-02
3.359999999999999876e+00,3.990233403837707888e-04,1.114221604692885103e-04,7.782999596226079786e-02
3.365000000000000213e+00,3.979872525061987128e-04,1.111328905793936299e-04,7.782226599452934934e-02
3.370000000000000107e+00,3.969538555257288385e-04,1.108443716689618404e-04,7.781453666802440328e-02
3.375000000000000000e+00,3.959231424335092793e-04,1.105566017857111642e-04,7.780680798304612233e-02
3.379999999999999893e+00,3.948951062395259989e-04,1.102695789825277039e-04,7.779907993989289283e-02
3.385000000000000231e+00,3.938697399724410482e-04,1.099833013174229921e-04,7.779135253886171331e-02
3.390000000000000124e+00,3.928470366796210254e-04,1.096977668535436412e-04,7.778362578024787533e-02
3.395000000000000018e+00,3.918269894271329563e-04,1.094129736591728476e-04,7.777589966434517166e-02
3.399999999999999911e+00,3.908095912995201895e-04,1.091289198076697575e-04,7.776817419144579913e-02
3.405000000000000249e+00,3.897948353998073297e-04,1.088456033774727740e-04,7.776044936184020595e-02
3.410000000000000142e+00,3.887827148495252285e-04,1.085630224521087864e-04,7.775272517581767462e-02
3.415000000000000036e+00,3.877732227885491672e-04,1.082811751201496933e-04,7.774500163366604433e-02
3.419999999999999929e+00,3.867663523750116327e-04,1.080000594751899870e-04,7.773727873567151669e-02
3.425000000000000266e+00,3.857620967853237848e-04,1.077196736158548445e-04,7.772955648211883617e-02
3.430000000000000160e+00,3.847604492141403821e-04,1.074400156457915620e-04,7.772183487329130391e-02
3.435000000000000053e+00,3.837614028741591506e-04,1.071610836736159819e-04,7.771411390947073616e-02
3.439999999999999947e+00,3.827649509961445276e-04,1.068828758129199467e-04,7.770639359093786669e-02
3.445000000000000284e+00,3.817710868289517852e-04,1.066053901822806502e-04,7.769867391797179168e-02
3.450000000000000178e+00,3.807798036393265071e-04,1.063286249052055059e-04,7.769095489085037221e-02
3.455000000000000071e+00,3.797910947118743937e-04,1.060525781101259534e-04,7.768323650985003992e-02
3.459999999999999964e+00,3.788049533490860901e-04,1.057772479304051427e-04,7.767551877524585258e-02
3.464999999999999858e+00,3.778213728712493118e-04,1.055026325043154913e-04,7.766780168731160505e-02
3.470000000000000195e+00,3.768403466162994955e-04,1.052287299749980943e-04,7.766008524631989873e-02
3.475000000000000089e+00,3.758618679398497775e-04,1.049555384904727533e-04,7.765236945254197498e-02
3.479999999999999982e+00,3.748859302151977160e-04,1.046830562036406054e-04,7.764465430624774289e-02
3.484999999999999876e+00,3.739125268331140338e-04,1.044112812722277993e-04,7.763693980770589032e-02
3.490000000000000213e+00,3.729416512018535689e-04,1.041402118587880972e-04,7.762922595718371732e-02
3.495000000000000107e+00,3.719732967471828136e-04,1.038698461307134048e-04,7.762151275494752478e-02
3.500000000000000000e+00,3.710074569122336552e-04,1.036001822601930735e-04,7.761380020126242008e-02
3.504999999999999893e+00,3.700441251574227656e-04,1.033312184241930837e-04,7.760608829639209505e-02
3.510000000000000231e+00,3.690832949604764841e-04,1.030629528044642572e-04,7.759837704059917296e-02
3.515000000000000124e+00,3.681249598164045250e-04,1.027953835875357119e-04,7.759066643414506970e-02
3.520000000000000018e+00,3.671691132373106764e-04,1.025285089646632125e-04,7.758295647728985500e-02
3.524999999999999911e+00,3.662157487524208264e-04,1.022623271318382377e-04,7.757524717029268269e-02
3.530000000000000249e+00,3.652648599081093636e-04,1.019968362897963690e-04,7.756753851341151307e-02
3.535000000000000142e+00,3.643164402677149171e-04,1.017320346439666042e-04,7.755983050690316849e-02
3.540000000000000036e+00,3.633704834115124922e-04,1.014679204044648250e-04,7.755212315102323617e-02
3.544999999999999929e+00,3.624269829367406841e-04,1.012044917861021863e-04,7.754441644602626249e-02
3.550000000000000266e+00,3.614859324575261088e-04,1.009417470083651531e-04,7.753671039216562810e-02
3.555000000000000160e+00,3.605473256047395840e-04,1.006796842953763067e-04,7.752900498969356180e-02
3.560000000000000053e+00,3.596111560260308233e-04,1.004183018759046580e-04,7.752130023886158461e-02
3.564999999999999947e+00,3.586774173858372182e-04,1.001575979833690358e-04,7.751359613991962161e-02
3.570000000000000284e+00,3.577461033651893867e-04,9.989757085578466285e-05,7.750589269311694562e-02
3.575000000000000178e+00,3.568172076617186542e-04,9.963821873576632674e-05,7.749818989870149721e-02
3.580000000000000071e+00,3.558907239896909889e-04,9.937953987053835497e-05,7.749048775692021773e-02
3.584999999999999964e+00,3.549666460798705007e-04,9.912153251189739951e-05,7.748278626801893831e-02
3.589999999999999858e+00,3.540449676794439810e-04,9.886419491619199962e-05,7.747508543224272681e-02
3.595000000000000195e+00,3.531256825520476825e-04,9.860752534433094376e-05,7.746738524983551311e-02
3.600000000000000089e+00,3.522087844777465021e-04,9.835152206177824163e-05,7.745968572104001970e-02
3.604999999999999982e+00,3.512942672528553589e-04,9.809618333850372515e-05,7.745198684609815032e-02
3.609999999999999876e+00,3.503821246899678716e-04,9.784150744899212872e-05,7.744428862525080948e-02
3.615000000000000213e+00,3.494723506179854685e-04,9.758749267225130201e-05,7.743659105873751392e-02
3.620000000000000107e+00,3.485649388819442415e-04,9.733413729176503362e-05,7.742889414679751670e-02
3.625000000000000000e+00,3.476598833429894123e-04,9.708143959548647811e-05,7.742119788966854432e-02
3.629999999999999893e+00,3.467571778784042809e-04,9.682939787584659923e-05,7.741350228758760166e-02
3.635000000000000231e+00,3.458568163815419210e-04,9.657801042973576558e-05,7.740580734079051395e-02
3.640000000000000124e+00,3.449587927616892748e-04,9.632727555846671153e-05,7.739811304951239868e-02
3.645000000000000018e+00,3.440631009441010349e-04,9.607719156778420024e-05,7.739041941398705493e-02
3.649999999999999911e+00,3.431697348700127087e-04,9.582775676786941458e-05,7.738272643444775445e-02
3.655000000000000249e+00,3.422786884964550027e-04,9.557896947328863382e-05,7.737503411112661711e-02
3.660000000000000142e+00,3.413899557962649361e-04,9.533082800299686561e-05,7.736734244425491624e-02
3.665000000000000036e+00,3.405035307581178784e-04,9.508333068034726505e-05,7.735965143406292599e-02
3.669999999999999929e+00,3.396194073864026498e-04,9.483647583305681965e-05,7.735196108078003230e-02
3.675000000000000266e+00,3.387375797011482289e-04,9.459026179318629163e-05,7.734427138463456641e-02
3.680000000000000160e+00,3.378580417380512915e-04,9.434468689714855269e-05,7.733658234585405467e-02
3.685000000000000053e+00,3.369807875484606523e-04,9.409974948570468090e-05,7.732889396466530174e-02
3.689999999999999947e+00,3.361058111992068281e-04,9.385544790391654041e-05,7.732120624129409925e-02
3.695000000000000284e+00,3.352331067726303359e-04,9.361178050115545504e-05,7.731351917596521184e-02
3.700000000000000178e+00,3.343626683666124839e-04,9.336874563111109877e-05,7.730583276890265476e-02
3.705000000000000071e+00,3.334944900944120365e-04,9.312634165174616253e-05,7.729814702032962448e-02
3.709999999999999964e+00,3.326285660846407116e-04,9.288456692529036397e-05,7.729046193046799906e-02
3.714999999999999858e+00,3.317648904812920741e-04,9.264341981824848412e-05,7.728277749953937903e-02
3.720000000000000195e+00,3.309034574436814174e-04,9.240289870138403659e-05,7.727509372776429630e-02
3.725000000000000089e+00,3.300442611463131107e-04,9.216300194968297390e-05,7.726741061536233912e-02
3.729999999999999982e+00,3.291872957789164869e-04,9.192372794236345886e-05,7.725972816255230469e-02
3.734999999999999876e+00,3.283325555464593941e-04,9.168507506288064860e-05,7.725204636955211590e-02
3.740000000000000213e+00,3.274800346689732606e-04,9.144704169887760733e-05,7.724436523657880749e-02
3.745000000000000107e+00,3.266297273815626351e-04,9.120962624218881645e-05,7.723668476384844273e-02
3.750000000000000000e+00,3.257816279344378217e-04,9.097282708884926825e-05,7.722900495157668244e-02
3.754999999999999893e+00,3.249357305927997913e-04,9.073664263906290215e-05,7.722132579997803559e-02
3.760000000000000231e+00,3.240920296367666193e-04,9.050107129718224874e-05,7.721364730926627562e-02
3.765000000000000124e+00,3.232505193614035712e-04,9.026611147171713053e-05,7.720596947965435719e-02
3.770000000000000018e+00,3.224111940767097678e-04,9.003176157533135512e-05,7.719829231135436065e-02
3.774999999999999911e+00,3.215740481074553917e-04,8.979802002479743623e-05,7.719061580457749205e-02
3.780000000000000249e+00,3.207390757932098769e-04,8.956488524100480650e-05,7.718293995953426356e-02
3.785000000000000142e+00,3.199062714883721577e-04,8.933235564896836918e-05,7.717526477643429916e-02
3.790000000000000036e+00,3.190756295620170374e-04,8.910042967778632260e-05,7.716759025548663997e-02
3.794999999999999929e+00,3.182471443978714446e-04,8.886910576063343818e-05,7.715991639689930015e-02
3.800000000000000266e+00,3.174208103943420255e-04,8.863838233476898862e-05,7.715224320087958609e-02
3.805000000000000160e+00,3.165966219644615848e-04,8.840825784152228737e-05,7.714457066763399928e-02
3.810000000000000053e+00,3.157745735357616376e-04,8.817873072625707258e-05,7.713689879736818078e-02
3.814999999999999947e+00,3.149546595503056943e-04,8.794979943838127849e-05,7.712922759028698061e-02
3.820000000000000284e+00,3.141368744647058493e-04,8.772146243135186009e-05,7.712155704659467981e-02
3.825000000000000178e+00,3.133212127499563552e-04,8.749371816262844354e-05,7.711388716649462960e-02
3.830000000000000071e+00,3.125076688914413757e-04,8.726656509367584685e-05,7.710621795018954283e-02
3.834999999999999964e+00,3.116962373889675111e-04,8.704000168997333637e-05,7.709854939788106376e-02
3.839999999999999858e+00,3.108869127566573297e-04,8.681402642098500085e-05,7.709088150977044807e-02
3.845000000000000195e+00,3.100796895228770519e-04,8.658863776013991063e-05,7.708321428605786896e-02
3.850000000000000089e+00,3.092745622302652268e-04,8.636383418484034399e-05,7.707554772694275025e-02
3.854999999999999982e+00,3.084715254357243844e-04,8.613961417645938832e-05,7.706788183262409941e-02
3.859999999999999876e+00,3.076705737102625247e-04,8.591597622029745012e-05,7.706021660329992473e-02
3.865000000000000213e+00,3.068717016390224458e-04,8.569291880558989858e-05,7.705255203916747120e-02
3.870000000000000107e+00,3.060749038213105835e-04,8.547044042551592898e-05,7.704488814042341482e-02
3.875000000000000000e+00,3.052801748704521618e-04,8.524853957715787793e-05,7.703722490726351568e-02
3.879999999999999893e+00,3.044875094137677201e-04,8.502721476149500285e-05,7.702956233988278445e-02
3.885000000000000231e+00,3.036969020925996761e-04,8.480646448341117971e-05,7.702190043847548240e-02
3.890000000000000124e+00,3.029083475622639161e-04,8.458628725168140480e-05,7.701423920323532957e-02
3.895000000000000018e+00,3.021218404919262502e-04,8.436668157893756099e-05,7.700657863435514394e-02
3.899999999999999911e+00,3.013373755646353179e-04,8.414764598167767413e-05,7.699891873202723003e-02
3.905000000000000249e+00,3.005549474773399894e-04,8.392917898027094103e-05,7.699125949644286537e-02
3.910000000000000142e+00,2.997745509407304218e-04,8.371127909891365665e-05,7.698360092779285568e-02
3.915000000000000036e+00,2.989961806792451604e-04,8.349394486563098947e-05,7.697594302626716012e-02
3.919999999999999929e+00,2.982198314311025806e-04,8.327717481228638695e-05,7.696828579205490517e-02
3.925000000000000266e+00,2.974454979482019003e-04,8.306096747455365731e-05,7.696062922534473161e-02
3.930000000000000160e+00,2.966731749960517853e-04,8.284532139189749458e-05,7.695297332632448917e-02
3.935000000000000053e+00,2.959028573537986467e-04,8.263023510758128482e-05,7.694531809518138921e-02
3.939999999999999947e+00,2.951345398142206779e-04,8.241570716866572380e-05,7.693766353210181042e-02
3.945000000000000284e+00,2.943682171835762290e-04,8.220173612596656017e-05,7.693000963727154862e-02
3.950000000000000178e+00,2.936038842816309120e-04,8.198832053406211718e-05,7.692235641087569187e-02
3.955000000000000071e+00,2.928415359416855187e-04,8.177545895130172227e-05,7.691470385309848168e-02
3.959999999999999964e+00,2.920811670104416337e-04,8.156314993976748902e-05,7.690705196412345179e-02
3.965000000000000302e+00,2.913227723479747469e-04,8.135139206526778479e-05,7.689940074413363635e-02
3.970000000000000195e+00,2.905663468277616289e-04,8.114018389734449488e-05,7.689175019331138949e-02
3.975000000000000089e+00,2.898118853366370173e-04,8.092952400926116407e-05,7.688410031183832982e-02
3.979999999999999982e+00,2.890593827746718611e-04,8.071941097796915597e-05,7.687645109989522940e-02
3.984999999999999876e+00,2.883088340552079063e-04,8.050984338411718043e-05,7.686880255766247172e-02
3.990000000000000213e+00,2.875602341048727668e-04,8.030081981205596919e-05,7.686115468531944106e-02
3.995000000000000107e+00,2.868135778634305750e-04,8.009233884979654759e-05,7.685350748304507762e-02
4.000000000000000000e+00,2.860688602837866443e-04,7.988439908901146793e-05,7.684586095101740566e-02
